出發時段,出發機場代號,抵達時段,航空聯盟,機型分類,假期,是否為平日,飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,下界,上界,抵達機場代號
上午班機,TPE,下午抵達,2,1,0,0,180,-0.84717,-1.180738,7,10431,11613.518,11455.445,10678.028762123276,12253.423337488926,NRT
上午班機,TPE,下午抵達,6,0,0,1,195,-0.84717,-1.180738,7,8040,7267.6436,7025.1836,6756.100593104022,7366.308066983582,NRT
下午班機,TPE,晚間抵達,2,1,0,1,185,-0.84717,-1.180738,16,8682,9995.12,9705.449,9088.141291194803,11066.238614014435,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,7076,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
下午班機,TPE,下午抵達,2,1,2,0,180,-0.84717,-1.180738,18,38419,19499.209,19450.307,17034.23916435802,23820.304233623712,NRT
下午班機,TPE,下午抵達,3,1,1,0,185,-0.84717,-1.180738,16,16720,14297.559,13584.65,12293.801625039418,15678.121987334283,NRT
下午班機,TPE,下午抵達,6,0,0,1,180,-0.84717,-1.180738,16,5788,5999.101,5890.32,5628.412180872447,6224.88699282343,NRT
早晨班機,TPE,下午抵達,1,1,0,0,185,-0.84717,-1.180738,8,10291,11307.814,11127.117,10598.795856918408,11646.629219501074,NRT
下午班機,TPE,晚間抵達,6,0,0,0,170,-0.84717,-1.180738,17,6244,7154.0874,6911.9463,6443.077198990552,7411.274208561395,NRT
早晨班機,TPE,下午抵達,1,1,2,1,185,-0.84717,-1.180738,7,14568,21090.27,20302.81,18624.43682858889,22461.184165255476,NRT
下午班機,TPE,晚間抵達,5,1,2,0,180,-0.84717,-1.180738,18,15959,21921.5,21351.936,17116.19197979396,27664.213436175203,NRT
下午班機,TPE,下午抵達,2,1,0,1,180,-0.84717,-1.180738,16,10599,9828.945,9727.914,9207.592362540323,10339.434438552851,NRT
下午班機,TPE,下午抵達,2,1,0,1,180,-0.84717,-1.180738,16,9234,9828.945,9727.914,9207.592362540323,10339.434438552851,NRT
下午班機,TPE,下午抵達,6,0,2,1,185,-0.84717,-1.180738,20,18323,16575.846,16249.935,14401.978861490688,18459.498810098066,NRT
下午班機,TPE,晚間抵達,4,0,2,1,175,-0.84717,-1.180738,17,11103,11109.769,11180.37,10164.179503233332,12355.711451370098,NRT
下午班機,TPE,晚間抵達,1,1,0,1,180,-0.84717,-1.180738,16,11756,10109.519,10001.071,9535.45367941455,10420.15979300569,NRT
下午班機,TPE,晚間抵達,4,0,0,0,175,-0.84717,-1.180738,18,6152,6546.8745,6561.885,5894.982734185386,7456.9794081285745,NRT
凌晨班機,TPE,早晨抵達,6,0,1,1,185,-0.84717,-1.180738,2,8488,9602.169,9439.618,8745.384156418653,10331.958744355717,NRT
下午班機,TPE,下午抵達,6,0,2,1,180,-0.84717,-1.180738,19,12080,12542.541,12045.83,11034.375289963671,13407.294705415663,NRT
下午班機,TPE,下午抵達,3,1,0,1,185,-0.84717,-1.180738,19,10669,11324.663,11159.532,10072.19509163285,12776.782744242826,NRT
下午班機,TPE,晚間抵達,4,0,0,0,175,-0.84717,-1.180738,17,7131,7486.341,7418.1973,6872.816275064441,8023.088099328635,NRT
下午班機,TPE,晚間抵達,6,0,2,0,170,-0.84717,-1.180738,18,8881,11981.882,11528.024,9968.486955918077,13013.2129772388,NRT
下午班機,TPE,晚間抵達,4,0,2,1,175,-0.84717,-1.180738,16,13811,13785.281,12911.264,11239.445414703368,14690.508361193906,NRT
早晨班機,TPE,下午抵達,1,1,0,0,185,-0.84717,-1.180738,7,11509,12015.824,11801.697,11011.382425816699,12446.001199613862,NRT
下午班機,TPE,下午抵達,3,1,2,0,185,-0.84717,-1.180738,18,15188,21857.848,21051.807,17612.18663343458,26687.012569919963,NRT
下午班機,TPE,晚間抵達,5,0,2,1,180,-0.84717,-1.180738,19,17063,27464.107,26164.908,20193.737372676856,30181.71060220684,NRT
上午班機,TPE,下午抵達,6,0,0,1,195,-0.84717,-1.180738,7,6324,7267.6436,7025.1836,6756.100593104022,7366.308066983582,NRT
上午班機,TPE,下午抵達,6,0,2,0,195,-0.84717,-1.180738,7,10646,13849.908,13164.956,11641.907869096258,16173.824147569892,NRT
下午班機,TPE,晚間抵達,6,0,2,1,185,-0.84717,-1.180738,15,10106,12874.129,12120.484,11002.850573255371,13349.583319364583,NRT
下午班機,TPE,下午抵達,2,1,0,1,180,-0.84717,-1.180738,16,9221,9828.945,9727.914,9207.592362540323,10339.434438552851,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,6576,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
下午班機,TPE,晚間抵達,6,0,0,0,180,-0.84717,-1.180738,18,5450,6181.8647,6081.697,5662.387236561865,6561.5101041518765,NRT
下午班機,TPE,下午抵達,6,0,0,1,185,-0.84717,-1.180738,17,5868,6681.874,6425.8877,6009.23257179631,6898.542054839803,NRT
下午班機,TPE,晚間抵達,6,0,0,1,180,-0.84717,-1.180738,16,5763,6498.193,6312.632,6090.64069431239,6644.771037849343,NRT
上午班機,TPE,下午抵達,2,1,0,0,180,-0.84717,-1.180738,7,10795,11613.518,11455.445,10678.028762123276,12253.423337488926,NRT
下午班機,TPE,下午抵達,3,1,2,1,185,-0.84717,-1.180738,20,31813,26761.31,26777.266,21511.09616880542,31282.484927351816,NRT
下午班機,TPE,下午抵達,6,0,0,1,180,-0.84717,-1.180738,16,5529,5999.101,5890.32,5628.412180872447,6224.88699282343,NRT
下午班機,TPE,晚間抵達,2,0,2,1,185,-0.84717,-1.180738,17,24748,15241.365,15714.355,13894.490725913829,18564.350713366122,NRT
下午班機,TPE,晚間抵達,5,0,0,1,180,-0.84717,-1.180738,17,10289,12276.265,12041.638,10156.638220566769,13675.853721510472,NRT
下午班機,TPE,晚間抵達,4,0,0,1,175,-0.84717,-1.180738,19,6971,7016.0435,7100.81,6539.2592121573425,7616.565312041998,NRT
下午班機,TPE,晚間抵達,2,0,0,1,180,-0.84717,-1.180738,19,8629,10201.341,10142.945,9474.187041890536,10844.210409730696,NRT
下午班機,TPE,下午抵達,2,1,1,0,180,-0.84717,-1.180738,16,14052,14490.644,14132.983,12576.149589658346,16147.823767098058,NRT
下午班機,TPE,晚間抵達,1,1,0,1,180,-0.84717,-1.180738,19,11341,10498.869,10508.166,9744.140093454931,11546.156533466366,NRT
早晨班機,TPE,下午抵達,1,1,0,1,185,-0.84717,-1.180738,7,12343,11252.098,10908.591,10469.363293772058,11347.990152474164,NRT
下午班機,TPE,下午抵達,2,0,0,1,180,-0.84717,-1.180738,18,9297,9164.392,8702.461,8106.940698313851,9314.119099391708,NRT
下午班機,TPE,下午抵達,2,1,1,1,180,-0.84717,-1.180738,15,13213,15156.016,14890.549,13547.373767527208,17563.691008119364,NRT
早晨班機,TPE,下午抵達,1,1,2,1,185,-0.84717,-1.180738,8,29515,20363.002,19241.043,17390.928470031973,21200.089924357388,NRT
早晨班機,TPE,上午抵達,4,1,0,1,185,-0.84717,-1.180738,7,11914,7027.295,6717.224,6423.862492956434,7238.611899037107,NRT
上午班機,TPE,下午抵達,3,1,0,1,185,-0.84717,-1.180738,7,10409,11249.619,10927.991,10484.024504657316,11307.123378127495,NRT
下午班機,TPE,下午抵達,6,0,2,1,180,-0.84717,-1.180738,15,13879,12222.209,12182.977,10526.327904005646,13413.028408680333,NRT
下午班機,TPE,下午抵達,6,0,0,1,180,-0.84717,-1.180738,19,6699,6411.317,6252.7007,6015.745995512085,6549.76263580535,NRT
上午班機,TPE,下午抵達,2,1,0,1,180,-0.84717,-1.180738,7,12306,11536.614,11358.357,10817.437046192836,11855.769951297085,NRT
早晨班機,TPE,下午抵達,1,1,2,1,185,-0.84717,-1.180738,8,28666,20363.002,19241.043,17390.928470031973,21200.089924357388,NRT
下午班機,TPE,晚間抵達,4,0,0,1,185,-0.84717,-1.180738,16,7169,6262.4473,6144.77,5857.325282992257,6522.338821315382,NRT
上午班機,TPE,下午抵達,6,0,2,1,195,-0.84717,-1.180738,7,18108,14382.395,13523.66,12288.788350008776,15668.426242129846,NRT
凌晨班機,TPE,早晨抵達,6,0,1,1,185,-0.84717,-1.180738,2,9678,9602.169,9439.618,8745.384156418653,10331.958744355717,NRT
下午班機,TPE,晚間抵達,2,0,0,1,180,-0.84717,-1.180738,19,10122,10201.341,10142.945,9474.187041890536,10844.210409730696,NRT
上午班機,TPE,下午抵達,5,1,1,1,180,-0.84717,-1.180738,7,21555,17632.041,16762.148,14931.368184081815,19190.2893575828,NRT
上午班機,TPE,下午抵達,6,0,2,1,195,-0.84717,-1.180738,7,15010,14382.395,13523.66,12288.788350008776,15668.426242129846,NRT
早晨班機,TPE,上午抵達,4,1,0,1,185,-0.84717,-1.180738,7,6184,7027.295,6717.224,6423.862492956434,7238.611899037107,NRT
下午班機,TPE,下午抵達,3,1,0,1,180,-0.84717,-1.180738,19,12324,11323.767,11073.842,10416.569670362867,11950.578445558267,NRT
下午班機,TPE,晚間抵達,1,1,0,1,180,-0.84717,-1.180738,18,9726,9469.457,9477.814,8862.536170851106,10048.203017377336,NRT
凌晨班機,TPE,早晨抵達,6,0,1,0,185,-0.84717,-1.180738,2,5336,9416.311,9457.028,8772.12409344919,10122.759313019818,NRT
下午班機,TPE,下午抵達,2,0,0,1,180,-0.84717,-1.180738,19,10733,10799.048,10211.961,9354.698411452213,10949.606863875608,NRT
凌晨班機,TPE,早晨抵達,6,0,0,0,185,-0.84717,-1.180738,2,9266,6694.575,6559.2754,6157.876434807203,6881.626942146162,NRT
下午班機,TPE,晚間抵達,2,1,0,1,185,-0.84717,-1.180738,16,8629,9995.12,9705.449,9088.141291194803,11066.238614014435,NRT
下午班機,TPE,下午抵達,3,1,2,1,185,-0.84717,-1.180738,16,23015,22939.844,21431.584,18526.54506902721,25553.390848869847,NRT
下午班機,TPE,晚間抵達,2,0,0,1,180,-0.84717,-1.180738,18,8926,8929.512,8805.995,8460.520813402192,9296.49808554342,NRT
上午班機,TPE,下午抵達,3,1,0,1,185,-0.84717,-1.180738,7,10136,11249.619,10927.991,10484.024504657316,11307.123378127495,NRT
下午班機,TPE,晚間抵達,5,1,0,1,180,-0.84717,-1.180738,16,8868,10288.813,10045.15,9392.8563462257,10768.401444158226,NRT
上午班機,TPE,下午抵達,6,0,0,1,195,-0.84717,-1.180738,7,6995,7267.6436,7025.1836,6756.100593104022,7366.308066983582,NRT
下午班機,TPE,晚間抵達,6,0,0,1,185,-0.84717,-1.180738,19,5984,6295.0566,6166.1475,5853.078238968782,6577.494339774252,NRT
下午班機,TPE,下午抵達,6,0,0,1,180,-0.84717,-1.180738,16,4925,5999.101,5890.32,5628.412180872447,6224.88699282343,NRT
下午班機,TPE,晚間抵達,4,0,0,0,175,-0.84717,-1.180738,17,7352,7486.341,7418.1973,6872.816275064441,8023.088099328635,NRT
早晨班機,TPE,上午抵達,4,1,0,1,185,-0.84717,-1.180738,7,6449,7027.295,6717.224,6423.862492956434,7238.611899037107,NRT
早晨班機,TPE,下午抵達,1,1,0,1,185,-0.84717,-1.180738,8,13158,10918.042,10622.243,10112.231437635872,11137.862941461268,NRT
下午班機,TPE,晚間抵達,6,0,2,1,180,-0.84717,-1.180738,13,14637,15705.426,15440.14,13608.954950130515,17638.99189487853,NRT
早晨班機,TPE,下午抵達,1,1,2,0,185,-0.84717,-1.180738,7,40989,21347.334,21249.225,18767.46412195766,24713.351568392405,NRT
上午班機,TPE,下午抵達,3,1,0,1,185,-0.84717,-1.180738,7,9997,11249.619,10927.991,10484.024504657316,11307.123378127495,NRT
下午班機,TPE,晚間抵達,6,0,2,1,185,-0.84717,-1.180738,15,13429,12874.129,12120.484,11002.850573255371,13349.583319364583,NRT
下午班機,TPE,晚間抵達,1,1,2,1,180,-0.84717,-1.180738,16,22239,20507.125,18403.854,15590.342381142395,20773.24918187311,NRT
上午班機,TPE,下午抵達,2,1,0,1,180,-0.84717,-1.180738,7,11132,11536.614,11358.357,10817.437046192836,11855.769951297085,NRT
上午班機,TPE,下午抵達,3,1,0,1,185,-0.84717,-1.180738,7,19984,11249.619,10927.991,10484.024504657316,11307.123378127495,NRT
下午班機,TPE,下午抵達,6,0,2,1,180,-0.84717,-1.180738,13,14342,15740.035,15758.375,13408.114386546215,18031.87815336346,NRT
下午班機,TPE,下午抵達,6,0,0,1,185,-0.84717,-1.180738,16,4972,6204.4126,6081.1978,5724.738507985323,6533.192533118219,NRT
下午班機,TPE,下午抵達,2,1,1,0,180,-0.84717,-1.180738,16,17464,14490.644,14132.983,12576.149589658346,16147.823767098058,NRT
上午班機,TPE,下午抵達,2,1,0,1,180,-0.84717,-1.180738,7,10920,11536.614,11358.357,10817.437046192836,11855.769951297085,NRT
下午班機,TPE,下午抵達,2,1,0,1,180,-0.84717,-1.180738,16,9308,9828.945,9727.914,9207.592362540323,10339.434438552851,NRT
上午班機,TPE,下午抵達,3,1,0,1,185,-0.84717,-1.180738,7,10286,11249.619,10927.991,10484.024504657316,11307.123378127495,NRT
早晨班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,7,11251,12540.902,12288.612,11644.389219978237,12994.810703013456,NRT
凌晨班機,TPE,早晨抵達,6,0,1,1,185,-0.84717,-1.180738,2,10137,9602.169,9439.618,8745.384156418653,10331.958744355717,NRT
下午班機,TPE,下午抵達,3,1,0,1,180,-0.84717,-1.180738,19,11667,11323.767,11073.842,10416.569670362867,11950.578445558267,NRT
早晨班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,8,12523,12294.474,12118.774,11348.93289586919,13243.651021055453,NRT
早晨班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,7,14301,12540.902,12288.612,11644.389219978237,12994.810703013456,NRT
上午班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,7,9566,11748.901,11270.754,10636.42991990973,11881.280496287229,NRT
早晨班機,TPE,下午抵達,1,1,0,1,185,-0.84717,-1.180738,8,10264,10918.042,10622.243,10112.231437635872,11137.862941461268,NRT
下午班機,TPE,晚間抵達,2,1,0,1,185,-0.84717,-1.180738,16,8627,9995.12,9705.449,9088.141291194803,11066.238614014435,NRT
下午班機,TPE,下午抵達,6,0,2,0,180,-0.84717,-1.180738,18,17399,11333.296,11306.984,9163.257909119253,13422.41475398153,NRT
下午班機,TPE,晚間抵達,6,0,0,1,185,-0.84717,-1.180738,16,5736,6262.4473,6144.77,5857.325282992257,6522.338821315382,NRT
上午班機,TPE,下午抵達,6,0,2,0,195,-0.84717,-1.180738,7,16934,13849.908,13164.956,11641.907869096258,16173.824147569892,NRT
下午班機,TPE,晚間抵達,1,1,0,0,180,-0.84717,-1.180738,17,16719,11025.596,10885.456,10242.62347786036,11536.682749108737,NRT
下午班機,TPE,下午抵達,6,0,0,1,180,-0.84717,-1.180738,16,4412,5999.101,5890.32,5628.412180872447,6224.88699282343,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,6762,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
早晨班機,TPE,上午抵達,4,1,1,1,185,-0.84717,-1.180738,8,10078,9651.236,9278.535,8585.05360569792,10056.243094973574,NRT
下午班機,TPE,下午抵達,6,0,0,1,185,-0.84717,-1.180738,16,4578,6204.4126,6081.1978,5724.738507985323,6533.192533118219,NRT
下午班機,TPE,晚間抵達,1,1,0,1,180,-0.84717,-1.180738,18,9753,9469.457,9477.814,8862.536170851106,10048.203017377336,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,6125,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
下午班機,TPE,下午抵達,6,0,2,1,180,-0.84717,-1.180738,19,13114,12542.541,12045.83,11034.375289963671,13407.294705415663,NRT
凌晨班機,TPE,早晨抵達,6,0,2,0,185,-0.84717,-1.180738,1,16799,14628.936,13993.92,10547.912643600303,16569.49922364264,NRT
早晨班機,TPE,下午抵達,1,1,2,0,185,-0.84717,-1.180738,7,41169,21347.334,21249.225,18767.46412195766,24713.351568392405,NRT
上午班機,TPE,下午抵達,3,1,2,1,185,-0.84717,-1.180738,7,24831,26404.152,25245.82,21290.7066555769,29461.828865614083,NRT
下午班機,TPE,晚間抵達,6,0,0,0,185,-0.84717,-1.180738,18,5481,6046.593,5850.865,5337.855995491828,6488.6880469767875,NRT
凌晨班機,TPE,早晨抵達,6,0,2,1,185,-0.84717,-1.180738,2,9682,12787.074,12467.975,10889.773052184155,13674.617275964887,NRT
下午班機,TPE,下午抵達,3,1,0,1,185,-0.84717,-1.180738,16,10182,10549.398,10385.295,10054.87138791826,10780.431063701444,NRT
下午班機,TPE,下午抵達,3,1,2,0,180,-0.84717,-1.180738,18,14016,21058.312,20362.44,15636.026349110602,27657.849123987166,NRT
上午班機,TPE,下午抵達,3,1,0,0,185,-0.84717,-1.180738,7,11141,12474.73,11647.15,10760.217681634515,13747.638864284925,NRT
下午班機,TPE,晚間抵達,4,0,0,1,175,-0.84717,-1.180738,19,7380,7016.0435,7100.81,6539.2592121573425,7616.565312041998,NRT
下午班機,TPE,晚間抵達,1,1,0,0,180,-0.84717,-1.180738,18,10224,9955.655,9975.1875,9295.185893950062,10583.477770038691,NRT
下午班機,TPE,下午抵達,3,1,2,0,185,-0.84717,-1.180738,18,29632,21857.848,21051.807,17612.18663343458,26687.012569919963,NRT
上午班機,TPE,下午抵達,2,1,0,1,180,-0.84717,-1.180738,7,16540,11536.614,11358.357,10817.437046192836,11855.769951297085,NRT
上午班機,TPE,下午抵達,2,1,1,1,180,-0.84717,-1.180738,7,18194,18747.34,17843.62,16656.845842936138,19396.121507736763,NRT
上午班機,TPE,下午抵達,6,0,0,1,195,-0.84717,-1.180738,7,6090,7267.6436,7025.1836,6756.100593104022,7366.308066983582,NRT
凌晨班機,TPE,早晨抵達,6,0,2,1,185,-0.84717,-1.180738,2,15338,12787.074,12467.975,10889.773052184155,13674.617275964887,NRT
下午班機,TPE,晚間抵達,5,1,0,1,180,-0.84717,-1.180738,16,10432,10288.813,10045.15,9392.8563462257,10768.401444158226,NRT
下午班機,TPE,晚間抵達,6,0,2,1,195,-0.84717,-1.180738,19,9738,11650.716,10804.116,9602.414817777106,12149.542221420736,NRT
下午班機,TPE,下午抵達,2,1,2,1,180,-0.84717,-1.180738,16,31478,21875.887,20666.574,18135.08820505808,23644.243958304203,NRT
早晨班機,TPE,下午抵達,1,1,2,1,185,-0.84717,-1.180738,5,27403,24508.691,23129.078,19612.731012095373,28314.699551024816,NRT
上午班機,TPE,下午抵達,5,1,2,1,180,-0.84717,-1.180738,7,35645,31362.176,31389.377,24173.50723721717,42946.17022398594,NRT
下午班機,TPE,下午抵達,3,1,0,0,185,-0.84717,-1.180738,17,13120,11410.323,11155.488,10729.20010811356,11793.16619745763,NRT
下午班機,TPE,晚間抵達,1,1,0,1,180,-0.84717,-1.180738,18,9711,9469.457,9477.814,8862.536170851106,10048.203017377336,NRT
上午班機,TPE,下午抵達,6,0,1,0,195,-0.84717,-1.180738,7,8486,9968.92,10095.576,8929.814323408933,10980.82613560695,NRT
下午班機,TPE,晚間抵達,1,1,0,1,180,-0.84717,-1.180738,16,9728,10109.519,10001.071,9535.45367941455,10420.15979300569,NRT
下午班機,TPE,下午抵達,3,1,0,1,180,-0.84717,-1.180738,16,10032,10521.203,10322.912,9963.78819761026,10664.165203486786,NRT
下午班機,TPE,晚間抵達,1,1,2,0,180,-0.84717,-1.180738,18,14385,19212.84,18017.535,15414.604760187061,21186.996143324202,NRT
上午班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,7,11284,11748.901,11270.754,10636.42991990973,11881.280496287229,NRT
上午班機,TPE,下午抵達,2,1,0,0,180,-0.84717,-1.180738,7,16061,11613.518,11455.445,10678.028762123276,12253.423337488926,NRT
下午班機,TPE,下午抵達,6,0,0,0,185,-0.84717,-1.180738,17,6218,6965.88,6586.4463,6192.850224896815,7066.093524548494,NRT
上午班機,TPE,下午抵達,3,1,0,0,185,-0.84717,-1.180738,7,11656,12474.73,11647.15,10760.217681634515,13747.638864284925,NRT
下午班機,TPE,下午抵達,6,0,0,1,180,-0.84717,-1.180738,17,9001,6548.361,6393.9185,6022.572797066797,6869.069093237968,NRT
上午班機,TPE,下午抵達,6,0,0,1,195,-0.84717,-1.180738,7,9238,7267.6436,7025.1836,6756.100593104022,7366.308066983582,NRT
下午班機,TPE,晚間抵達,1,1,2,1,180,-0.84717,-1.180738,17,17477,16257.577,15994.249,14403.4733887362,17402.726112378725,NRT
下午班機,TPE,下午抵達,2,0,0,1,180,-0.84717,-1.180738,18,9323,9164.392,8702.461,8106.940698313851,9314.119099391708,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,6003,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
凌晨班機,TPE,早晨抵達,6,0,0,0,185,-0.84717,-1.180738,2,6046,6694.575,6559.2754,6157.876434807203,6881.626942146162,NRT
下午班機,TPE,晚間抵達,1,1,2,1,180,-0.84717,-1.180738,13,27275,24005.4,23917.443,20194.791360029445,27652.760706351506,NRT
下午班機,TPE,晚間抵達,4,0,0,1,175,-0.84717,-1.180738,19,5924,7016.0435,7100.81,6539.2592121573425,7616.565312041998,NRT
上午班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,7,13153,11748.901,11270.754,10636.42991990973,11881.280496287229,NRT
下午班機,TPE,下午抵達,3,1,0,0,180,-0.84717,-1.180738,18,10213,10526.784,10252.031,9441.266596752317,10995.592894150712,NRT
下午班機,TPE,晚間抵達,2,1,0,1,185,-0.84717,-1.180738,16,11392,9995.12,9705.449,9088.141291194803,11066.238614014435,NRT
下午班機,TPE,晚間抵達,5,0,0,1,180,-0.84717,-1.180738,16,9727,11275.571,10975.36,9653.388162487598,11813.145121498961,NRT
下午班機,TPE,晚間抵達,5,0,0,0,180,-0.84717,-1.180738,18,11308,11454.091,10864.608,9323.860826332839,12727.634516272736,NRT
下午班機,TPE,下午抵達,3,1,2,1,180,-0.84717,-1.180738,17,13061,18784.209,18738.332,16473.76734387315,22961.40578406198,NRT
早晨班機,TPE,下午抵達,1,1,2,1,185,-0.84717,-1.180738,7,25942,21090.27,20302.81,18624.43682858889,22461.184165255476,NRT
下午班機,TPE,晚間抵達,6,0,1,0,170,-0.84717,-1.180738,16,7649,9509.207,9513.58,8597.684330740907,10869.34300953675,NRT
下午班機,TPE,下午抵達,6,0,0,1,180,-0.84717,-1.180738,16,10604,5999.101,5890.32,5628.412180872447,6224.88699282343,NRT
早晨班機,TPE,下午抵達,1,1,0,0,185,-0.84717,-1.180738,7,11406,12015.824,11801.697,11011.382425816699,12446.001199613862,NRT
上午班機,TPE,下午抵達,5,1,2,0,180,-0.84717,-1.180738,7,64731,29301.805,28752.857,24803.840228039997,37691.145419088236,NRT
下午班機,TPE,晚間抵達,2,0,0,1,180,-0.84717,-1.180738,19,9445,10201.341,10142.945,9474.187041890536,10844.210409730696,NRT
早晨班機,TPE,下午抵達,1,1,0,1,185,-0.84717,-1.180738,7,10221,11252.098,10908.591,10469.363293772058,11347.990152474164,NRT
下午班機,TPE,晚間抵達,2,0,0,0,180,-0.84717,-1.180738,17,17812,10574.099,10517.24,9665.319007568234,11453.714200554437,NRT
上午班機,TPE,下午抵達,3,1,0,1,185,-0.84717,-1.180738,7,11322,11249.619,10927.991,10484.024504657316,11307.123378127495,NRT
上午班機,TPE,下午抵達,3,1,1,1,185,-0.84717,-1.180738,7,22851,15084.302,14608.343,13527.917171331299,16442.930482295753,NRT
早晨班機,TPE,下午抵達,1,1,0,1,185,-0.84717,-1.180738,7,9739,11252.098,10908.591,10469.363293772058,11347.990152474164,NRT
上午班機,TPE,下午抵達,2,1,0,1,180,-0.84717,-1.180738,7,9771,11536.614,11358.357,10817.437046192836,11855.769951297085,NRT
下午班機,TPE,下午抵達,6,0,0,0,185,-0.84717,-1.180738,17,6643,6965.88,6586.4463,6192.850224896815,7066.093524548494,NRT
下午班機,TPE,晚間抵達,1,1,0,1,180,-0.84717,-1.180738,16,9724,10109.519,10001.071,9535.45367941455,10420.15979300569,NRT
下午班機,TPE,下午抵達,6,0,0,1,180,-0.84717,-1.180738,16,6368,5999.101,5890.32,5628.412180872447,6224.88699282343,NRT
早晨班機,TPE,上午抵達,4,1,0,1,185,-0.84717,-1.180738,8,6110,6817.5044,6525.4595,6200.778536422001,7061.711379231999,NRT
早晨班機,TPE,下午抵達,5,1,0,0,180,-0.84717,-1.180738,8,13647,12761.806,12606.223,11709.33709865117,13830.059050187476,NRT
下午班機,TPE,下午抵達,6,0,2,1,180,-0.84717,-1.180738,17,8148,10844.565,10776.885,9796.171447668716,11869.021539552907,NRT
上午班機,TPE,下午抵達,5,1,2,0,180,-0.84717,-1.180738,3,93647,33253.086,33850.32,25839.694374673054,45143.6194373273,NRT
下午班機,TPE,晚間抵達,1,1,0,1,180,-0.84717,-1.180738,16,9730,10109.519,10001.071,9535.45367941455,10420.15979300569,NRT
下午班機,TPE,晚間抵達,5,1,0,1,180,-0.84717,-1.180738,19,9806,10904.493,10759.815,9822.372362184198,11949.95442609071,NRT
凌晨班機,TPE,早晨抵達,6,0,1,0,185,-0.84717,-1.180738,2,9337,9416.311,9457.028,8772.12409344919,10122.759313019818,NRT
下午班機,TPE,下午抵達,2,0,2,1,180,-0.84717,-1.180738,17,18749,16719.535,16378.407,13982.179248858647,19387.418511869808,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,6118,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
