出發時段,出發機場代號,抵達時段,航空聯盟,機型分類,假期,是否為平日,飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,下界,上界,抵達機場代號
下午班機,TPE,晚間抵達,3,1,2,0,125,0.6313249,-0.229905,18,7788,7959.882,8344.845,7004.216315152817,9874.019242357566,HKG
下午班機,TPE,下午抵達,3,1,1,1,125,0.6313249,-0.229905,19,4491,5805.5195,5587.4116,4623.123815661192,6939.876874691905,HKG
下午班機,TPE,晚間抵達,1,1,0,0,115,0.6313249,-0.229905,18,4056,4439.31,4349.052,3943.9413691712302,4972.98756427354,HKG
下午班機,TPE,下午抵達,2,0,0,1,120,0.6313249,-0.229905,16,3919,4896.023,4758.4976,4130.685014527316,6011.285768179599,HKG
下午班機,TPE,下午抵達,6,0,0,1,125,0.6313249,-0.229905,24,1652,1581.6382,1550.4626,1472.8221705913652,1671.6662140009748,HKG
晚間班機,TPE,晚間抵達,1,1,0,1,115,0.6313249,-0.229905,20,4093,4256.209,4196.8394,3928.6454456974725,4504.1659586200985,HKG
早晨班機,TPE,上午抵達,2,0,2,0,120,0.6313249,-0.229905,7,12284,6646.3677,6825.9697,4823.302974855215,8788.190096923256,HKG
下午班機,TPE,晚間抵達,2,0,0,0,125,0.6313249,-0.229905,18,3923,3966.716,3990.0403,3533.881384984218,4632.1528658128955,HKG
上午班機,TPE,下午抵達,2,0,2,1,125,0.6313249,-0.229905,9,8094,6500.0586,5806.7544,5016.173423997166,7377.234233166898,HKG
下午班機,TPE,晚間抵達,3,1,2,1,125,0.6313249,-0.229905,15,4476,6580.9893,6125.605,5538.147622329993,6594.470835435933,HKG
上午班機,TPE,下午抵達,2,0,2,1,125,0.6313249,-0.229905,10,10746,5700.1987,5375.4814,4736.332710551145,6600.062751935311,HKG
晚間班機,TPE,晚間抵達,2,0,0,1,110,0.6313249,-0.229905,23,4021,4192.314,4150.981,3941.1939530096015,4653.169131876359,HKG
上午班機,TPE,上午抵達,3,0,2,1,120,0.6313249,-0.229905,9,11042,7870.429,7215.716,5763.39902329155,8635.23715827508,HKG
晚間班機,TPE,晚間抵達,3,1,2,1,125,0.6313249,-0.229905,12,6767,7211.5737,6580.6064,5845.049142518984,7382.80127088082,HKG
下午班機,TPE,下午抵達,6,0,0,1,125,0.6313249,-0.229905,24,1597,1581.6382,1550.4626,1472.8221705913652,1671.6662140009748,HKG
晚間班機,TPE,晚間抵達,2,0,0,1,120,0.6313249,-0.229905,14,3955,4448.4067,4197.504,3909.3659498538723,4514.931769405584,HKG
早晨班機,TPE,上午抵達,5,0,0,1,125,0.6313249,-0.229905,7,3923,4612.587,4508.0864,4029.939814195364,5152.500732675683,HKG
晚間班機,TPE,晚間抵達,3,0,0,1,125,0.6313249,-0.229905,13,4484,4488.259,4464.7393,4221.546031530248,4708.759033066202,HKG
早晨班機,TPE,上午抵達,2,0,2,1,120,0.6313249,-0.229905,8,9981,6309.1704,6121.861,4636.722098556771,7739.229046550071,HKG
晚間班機,TPE,晚間抵達,1,0,0,1,110,0.6313249,-0.229905,22,4097,4103.0903,4080.4712,3895.588358590471,4335.507878787671,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,24,4523,4631.1035,4511.2095,4452.321712940066,4570.168377364114,HKG
晚間班機,TPE,晚間抵達,3,0,2,1,125,0.6313249,-0.229905,14,6434,6459.1875,6028.97,5264.5160797670715,6602.442318378128,HKG
晚間班機,TPE,晚間抵達,1,1,0,1,115,0.6313249,-0.229905,22,4063,4202.3076,4127.5347,3979.8361143186235,4352.437104619856,HKG
早晨班機,TPE,上午抵達,1,1,2,0,120,0.6313249,-0.229905,7,7420,6430.1553,6620.553,5619.790334700526,7638.340459995958,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,16,4482,4535.7783,4364.116,4220.180517807711,4525.074936879417,HKG
上午班機,TPE,下午抵達,6,0,0,0,120,0.6313249,-0.229905,8,2534,2668.905,2532.1738,2372.1514176168444,2803.5671512227527,HKG
早晨班機,TPE,上午抵達,3,1,2,0,130,0.6313249,-0.229905,6,6138,7461.5903,7177.154,5753.303315693657,8932.175572364782,HKG
下午班機,TPE,下午抵達,6,0,0,0,125,0.6313249,-0.229905,24,1629,1634.0651,1620.3866,1472.6815348199482,1784.1409250838385,HKG
上午班機,TPE,下午抵達,3,1,0,1,135,0.6313249,-0.229905,7,4478,4453.2764,4396.5444,3954.627925861909,4674.423409435972,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,7,5414,4738.4097,4525.1387,4207.256629239836,5005.6268552460615,HKG
早晨班機,TPE,上午抵達,1,1,0,1,120,0.6313249,-0.229905,12,4111,4274.1553,4190.5186,4031.3977998778173,4331.775231511396,HKG
晚間班機,TPE,晚間抵達,6,1,2,1,120,0.6313249,-0.229905,22,3440,3293.8213,3260.5574,2942.8715712115545,3769.387432963761,HKG
上午班機,TPE,下午抵達,6,1,0,1,120,0.6313249,-0.229905,10,2860,3332.3894,3190.4834,2931.677318315483,3473.7454899238905,HKG
下午班機,TPE,下午抵達,1,1,0,1,115,0.6313249,-0.229905,24,4114,4320.3394,4136.853,3958.0396285072075,4305.650974273482,HKG
下午班機,TPE,晚間抵達,1,1,0,1,115,0.6313249,-0.229905,24,4063,4109.667,4027.5383,3872.4251282113046,4141.802971202347,HKG
下午班機,TPE,晚間抵達,6,0,2,1,115,0.6313249,-0.229905,15,2706,2316.057,2284.63,2039.7039392142053,2615.993447676259,HKG
早晨班機,TPE,上午抵達,5,0,0,1,125,0.6313249,-0.229905,7,4011,4612.587,4508.0864,4029.939814195364,5152.500732675683,HKG
下午班機,TPE,晚間抵達,5,1,0,1,120,0.6313249,-0.229905,17,8187,4493.5063,4415.3223,3872.166003756946,5745.090344413179,HKG
下午班機,TPE,晚間抵達,1,1,2,1,115,0.6313249,-0.229905,14,4124,4257.216,4089.3945,3745.847044565866,4474.606605342911,HKG
下午班機,TPE,晚間抵達,6,0,0,1,115,0.6313249,-0.229905,16,1891,2324.9292,2194.4187,1867.7899232952045,2646.7327475336156,HKG
晚間班機,TPE,晚間抵達,6,1,0,1,120,0.6313249,-0.229905,14,2564,3455.6858,3320.9045,3065.979665543314,3646.6029307569393,HKG
晚間班機,TPE,晚間抵達,1,1,1,1,115,0.6313249,-0.229905,13,4058,4442.1016,4378.4727,3750.5637817394913,6140.537316537825,HKG
晚間班機,TPE,晚間抵達,3,0,0,1,125,0.6313249,-0.229905,23,4514,4514.537,4558.1934,4329.5999401233,4755.906170654739,HKG
下午班機,TPE,晚間抵達,1,1,0,1,115,0.6313249,-0.229905,24,4097,4109.667,4027.5383,3872.4251282113046,4141.802971202347,HKG
早晨班機,TPE,上午抵達,5,0,0,1,125,0.6313249,-0.229905,9,3788,4381.247,4292.308,3866.3256237546975,4934.120368442199,HKG
下午班機,TPE,晚間抵達,6,0,0,1,115,0.6313249,-0.229905,20,3053,4362.002,3630.486,2444.0944761385254,4647.458877430179,HKG
晚間班機,TPE,晚間抵達,2,0,0,1,110,0.6313249,-0.229905,23,3967,4192.314,4150.981,3941.1939530096015,4653.169131876359,HKG
下午班機,TPE,晚間抵達,6,0,0,1,115,0.6313249,-0.229905,24,1700,1781.5663,1731.6594,1636.5451557933268,1900.5574832663765,HKG
晚間班機,TPE,晚間抵達,6,1,1,1,120,0.6313249,-0.229905,13,2868,4125.567,3790.2673,2879.9786982036485,4916.489979669774,HKG
下午班機,TPE,晚間抵達,1,1,0,1,115,0.6313249,-0.229905,24,4093,4109.667,4027.5383,3872.4251282113046,4141.802971202347,HKG
晚間班機,TPE,晚間抵達,2,0,2,0,120,0.6313249,-0.229905,13,4305,8310.199,7947.9785,5810.877231656614,10336.252159301386,HKG
晚間班機,TPE,晚間抵達,3,1,2,0,125,0.6313249,-0.229905,13,8757,7420.2847,7425.0566,6174.281960557848,8469.691964856156,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,22,2306,2136.9905,2061.5996,1926.456174028732,2210.8270459411597,HKG
下午班機,TPE,晚間抵達,2,0,0,1,125,0.6313249,-0.229905,24,4003,4050.6018,3965.5886,3811.1124148982076,4064.137169572153,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,22,2201,2136.9905,2061.5996,1926.456174028732,2210.8270459411597,HKG
早晨班機,TPE,上午抵達,5,0,0,1,125,0.6313249,-0.229905,7,3851,4612.587,4508.0864,4029.939814195364,5152.500732675683,HKG
下午班機,TPE,晚間抵達,1,1,0,0,115,0.6313249,-0.229905,15,4055,4284.2905,4237.206,3925.901660379785,4627.78556259186,HKG
早晨班機,TPE,上午抵達,2,0,2,1,120,0.6313249,-0.229905,12,4386,5443.8247,5284.2627,4359.475560249574,7452.002508895805,HKG
晚間班機,TPE,晚間抵達,3,0,2,1,125,0.6313249,-0.229905,20,5549,7087.622,6540.134,5382.757577242901,7982.211469780417,HKG
下午班機,TPE,晚間抵達,2,1,0,1,125,0.6313249,-0.229905,24,3939,4187.41,3996.3406,3817.7423521660526,4384.308048847616,HKG
晚間班機,TPE,晚間抵達,6,1,0,0,120,0.6313249,-0.229905,22,3081,3027.9785,2943.0774,2780.2269124124928,3276.4470839732953,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,14,4538,4639.562,4527.077,4334.359466872611,4732.990664287216,HKG
上午班機,TPE,上午抵達,3,0,0,1,120,0.6313249,-0.229905,10,4478,4911.7866,4774.0645,4583.39702665332,5020.1228744177615,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,125,0.6313249,-0.229905,23,4497,4571.8667,4522.8086,4443.848594025477,4614.547671743738,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,125,0.6313249,-0.229905,22,4537,4555.025,4459.385,4360.987843413498,4562.765350202569,HKG
早晨班機,TPE,上午抵達,2,1,0,1,120,0.6313249,-0.229905,12,3978,4014.8608,3970.8918,3713.8896960847633,4301.568254894034,HKG
下午班機,TPE,下午抵達,1,0,0,1,115,0.6313249,-0.229905,24,4111,2041.2649,1990.5951,1671.5327427396853,2579.192961259459,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,22,3954,2136.9905,2061.5996,1926.456174028732,2210.8270459411597,HKG
晚間班機,TPE,晚間抵達,3,0,1,1,125,0.6313249,-0.229905,16,6965,6491.298,6284.809,5491.328939197007,7291.969983881135,HKG
下午班機,TPE,下午抵達,2,1,0,0,120,0.6313249,-0.229905,15,3922,4246.9785,4247.3022,3674.4763196248496,4996.1175500238905,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,125,0.6313249,-0.229905,22,4478,4555.025,4459.385,4360.987843413498,4562.765350202569,HKG
晚間班機,TPE,晚間抵達,3,1,2,1,125,0.6313249,-0.229905,13,4476,6513.5264,6253.315,5706.262781075491,6809.923354998725,HKG
晚間班機,TPE,晚間抵達,6,0,0,0,120,0.6313249,-0.229905,22,2180,2221.2087,2191.7622,2035.1941386908463,2350.129452340129,HKG
上午班機,TPE,上午抵達,3,1,2,1,120,0.6313249,-0.229905,10,11126,7357.4355,7115.278,5678.513855475908,8391.078280403604,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,12,4130,4161.4434,4055.748,3946.2661463221875,4213.339273627139,HKG
上午班機,TPE,上午抵達,3,0,0,0,120,0.6313249,-0.229905,12,4505,4849.1035,4674.317,4475.947149887121,4894.589180504358,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,130,0.6313249,-0.229905,22,4529,4610.489,4542.1733,4316.492462430977,4745.0569524901175,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,17,4486,5632.2573,5545.329,4813.639799523455,6343.527110750823,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,130,0.6313249,-0.229905,16,5386,5710.2993,5490.434,4939.617911095328,5955.495831569908,HKG
早晨班機,TPE,上午抵達,1,1,0,1,120,0.6313249,-0.229905,7,5824,4452.8687,4393.5425,4198.344599810298,4763.238212925087,HKG
下午班機,TPE,下午抵達,2,0,1,1,120,0.6313249,-0.229905,17,5883,7667.978,7916.5205,5437.751799402755,11258.84849513912,HKG
早晨班機,TPE,上午抵達,3,1,0,1,130,0.6313249,-0.229905,7,4830,4541.64,4402.722,4250.599381260925,4624.518218311497,HKG
早晨班機,TPE,上午抵達,5,0,0,1,125,0.6313249,-0.229905,12,4766,3999.113,3879.412,3698.1300597590684,4051.190265621475,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,12,4263,4161.4434,4055.748,3946.2661463221875,4213.339273627139,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,22,2404,2136.9905,2061.5996,1926.456174028732,2210.8270459411597,HKG
下午班機,TPE,晚間抵達,3,0,0,1,125,0.6313249,-0.229905,18,4544,4750.5747,4553.4478,4112.115538950267,5031.23493205847,HKG
上午班機,TPE,下午抵達,3,1,0,0,135,0.6313249,-0.229905,9,4479,4750.901,4709.207,4458.048780712614,5103.481093689504,HKG
下午班機,TPE,晚間抵達,6,0,2,1,115,0.6313249,-0.229905,14,2464,2240.4497,2233.6038,2050.295513800301,2545.4002037970545,HKG
下午班機,TPE,晚間抵達,5,1,0,0,120,0.6313249,-0.229905,24,3695,3754.0215,3685.8203,3524.0211359234504,3840.0711087310474,HKG
上午班機,TPE,上午抵達,6,0,2,1,115,0.6313249,-0.229905,6,3310,4517.8066,4214.6357,3250.828825768351,5564.14174818081,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,24,4535,4631.1035,4511.2095,4452.321712940066,4570.168377364114,HKG
晚間班機,TPE,晚間抵達,1,1,0,0,115,0.6313249,-0.229905,12,4073,4590.075,4562.687,4112.351880742327,5165.197784035704,HKG
晚間班機,TPE,晚間抵達,3,0,2,1,125,0.6313249,-0.229905,22,8893,8053.8374,7514.757,5974.858169171149,9225.19797612247,HKG
下午班機,TPE,下午抵達,6,0,2,0,125,0.6313249,-0.229905,19,4946,5026.8945,4947.8726,3976.6846244876147,6257.3669926474,HKG
早晨班機,TPE,上午抵達,2,0,0,0,120,0.6313249,-0.229905,8,3933,4032.4744,3938.667,3734.404979045095,4238.904374376583,HKG
晚間班機,TPE,晚間抵達,6,0,1,1,120,0.6313249,-0.229905,13,1719,2895.69,2807.9875,2118.6961952796955,3831.0530099172197,HKG
晚間班機,TPE,晚間抵達,3,0,2,0,125,0.6313249,-0.229905,13,4870,6923.322,7189.267,6076.964668271027,8694.663805452552,HKG
晚間班機,TPE,晚間抵達,2,0,0,1,110,0.6313249,-0.229905,22,4035,4257.297,4350.9316,3976.6622433981543,5057.019573783244,HKG
晚間班機,TPE,晚間抵達,3,1,0,0,125,0.6313249,-0.229905,14,4482,4811.323,4632.884,4414.7192113488145,4810.903525604557,HKG
上午班機,TPE,下午抵達,2,0,2,0,125,0.6313249,-0.229905,8,12805,7487.655,7158.353,5857.012842020169,8738.334304380993,HKG
早晨班機,TPE,上午抵達,3,1,0,1,130,0.6313249,-0.229905,9,4477,4836.765,4605.0034,4402.801532683558,4842.595970821388,HKG
下午班機,TPE,下午抵達,1,0,0,1,115,0.6313249,-0.229905,16,4063,2627.1047,2606.6414,1947.1941692495739,3364.6704852299745,HKG
早晨班機,TPE,上午抵達,5,0,0,0,125,0.6313249,-0.229905,12,4261,4007.629,3918.0007,3670.026700810626,4147.8110881721395,HKG
晚間班機,TPE,晚間抵達,2,0,0,1,110,0.6313249,-0.229905,14,3929,3988.7844,4049.1184,3842.4608541912557,4523.739315655744,HKG
上午班機,TPE,下午抵達,3,0,0,1,135,0.6313249,-0.229905,8,4479,4359.0444,4280.2876,4054.0238155974475,4682.196813931004,HKG
下午班機,TPE,晚間抵達,2,0,0,1,125,0.6313249,-0.229905,24,3949,4050.6018,3965.5886,3811.1124148982076,4064.137169572153,HKG
晚間班機,TPE,凌晨抵達,2,0,2,1,110,0.6313249,-0.229905,14,3872,3675.5818,3424.7092,2935.447159355302,4185.611536134622,HKG
晚間班機,TPE,凌晨抵達,2,0,0,0,110,0.6313249,-0.229905,20,3960,4079.934,3760.0854,3023.524744099945,4150.470191464108,HKG
下午班機,TPE,下午抵達,2,0,2,1,120,0.6313249,-0.229905,24,3882,4505.7993,4585.441,3356.7590093846998,5858.761859925806,HKG
下午班機,TPE,晚間抵達,3,0,0,1,125,0.6313249,-0.229905,16,4483,4877.48,4620.998,4349.418057079634,4938.320939225919,HKG
下午班機,TPE,下午抵達,3,1,2,1,125,0.6313249,-0.229905,15,5434,6106.238,5906.2695,5445.4578330049835,6449.150173095131,HKG
下午班機,TPE,下午抵達,3,1,0,0,125,0.6313249,-0.229905,24,4528,4731.49,4562.622,4474.336645339805,4682.632851350043,HKG
晚間班機,TPE,晚間抵達,3,1,2,1,125,0.6313249,-0.229905,14,6414,6503.581,6312.186,5904.35699874001,6685.896694991458,HKG
早晨班機,TPE,上午抵達,5,0,0,0,125,0.6313249,-0.229905,8,4022,4119.7583,4070.9382,3791.69458917697,4492.898532026718,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,13,2478,2775.8975,2696.9412,2409.653635541955,3135.445428206505,HKG
下午班機,TPE,下午抵達,3,1,0,1,125,0.6313249,-0.229905,24,4502,4631.1035,4511.2095,4452.321712940066,4570.168377364114,HKG
下午班機,TPE,晚間抵達,2,0,2,1,125,0.6313249,-0.229905,23,4205,5376.5786,5549.4297,4150.554225283896,6496.55878755427,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,125,0.6313249,-0.229905,22,4511,4555.025,4459.385,4360.987843413498,4562.765350202569,HKG
早晨班機,TPE,上午抵達,1,0,0,0,120,0.6313249,-0.229905,8,4070,4355.823,4207.0522,3919.7551502277115,4393.488589665252,HKG
下午班機,TPE,下午抵達,2,0,0,1,120,0.6313249,-0.229905,24,3934,4196.111,4046.346,3863.457568809614,4186.477434832895,HKG
上午班機,TPE,下午抵達,6,0,0,1,120,0.6313249,-0.229905,8,2489,2868.2976,2703.06,2477.084697668569,3022.684199167974,HKG
晚間班機,TPE,晚間抵達,6,0,0,0,120,0.6313249,-0.229905,13,2615,2755.7278,2799.479,2510.478840229261,3254.748914519628,HKG
下午班機,TPE,下午抵達,1,0,2,1,120,0.6313249,-0.229905,14,5463,3800.3975,3730.5852,3063.762515859595,4254.337172409564,HKG
晚間班機,TPE,晚間抵達,1,0,1,1,110,0.6313249,-0.229905,13,4287,4312.4097,4025.3645,3058.9200752123925,5092.448001049883,HKG
晚間班機,TPE,晚間抵達,2,0,1,1,120,0.6313249,-0.229905,13,3991,4240.0967,4284.2744,3560.412608222184,6210.174139120495,HKG
上午班機,TPE,上午抵達,3,0,0,1,120,0.6313249,-0.229905,10,4502,4911.7866,4774.0645,4583.39702665332,5020.1228744177615,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,125,0.6313249,-0.229905,22,4521,4555.025,4459.385,4360.987843413498,4562.765350202569,HKG
早晨班機,TPE,上午抵達,5,0,0,0,125,0.6313249,-0.229905,12,3793,4007.629,3918.0007,3670.026700810626,4147.8110881721395,HKG
上午班機,TPE,上午抵達,3,0,0,1,120,0.6313249,-0.229905,8,4483,5044.653,4897.662,4585.425000136215,5454.838870766658,HKG
早晨班機,TPE,上午抵達,2,0,0,1,120,0.6313249,-0.229905,12,4279,4161.4434,4055.748,3946.2661463221875,4213.339273627139,HKG
下午班機,TPE,晚間抵達,3,0,0,1,125,0.6313249,-0.229905,16,4490,4877.48,4620.998,4349.418057079634,4938.320939225919,HKG
晚間班機,TPE,晚間抵達,3,1,0,1,130,0.6313249,-0.229905,14,4482,4581.3135,4467.662,4352.6787438249585,4589.712167031426,HKG
晚間班機,TPE,晚間抵達,3,0,0,1,125,0.6313249,-0.229905,14,4480,4516.4966,4400.27,4244.59889884423,4597.336507316049,HKG
上午班機,TPE,下午抵達,3,1,0,1,135,0.6313249,-0.229905,6,4485,4477.077,4464.565,4203.25365597894,4811.601102461602,HKG
下午班機,TPE,下午抵達,6,0,0,1,115,0.6313249,-0.229905,20,2827,7016.1904,6208.7637,3093.35459810357,8156.000183763161,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,23,2135,2070.5762,2026.0251,1854.1083585030271,2207.273096940416,HKG
早晨班機,TPE,上午抵達,1,0,0,1,120,0.6313249,-0.229905,7,6116,4748.187,4614.413,4217.530270540472,5076.720583618898,HKG
下午班機,TPE,下午抵達,1,0,0,1,120,0.6313249,-0.229905,24,4097,2745.5486,2721.0164,2243.423101698329,3290.0802339796824,HKG
晚間班機,TPE,晚間抵達,6,1,0,0,120,0.6313249,-0.229905,14,3259,3685.205,3657.7188,3163.6819034509913,4146.132339591158,HKG
早晨班機,TPE,上午抵達,5,0,0,0,125,0.6313249,-0.229905,12,3910,4007.629,3918.0007,3670.026700810626,4147.8110881721395,HKG
早晨班機,TPE,上午抵達,3,1,1,1,130,0.6313249,-0.229905,7,6903,6401.5464,6151.684,5146.890639595564,8322.66128497214,HKG
晚間班機,TPE,晚間抵達,6,0,2,1,120,0.6313249,-0.229905,22,1886,2865.2905,2740.502,2414.0573517054318,3179.15540696865,HKG
上午班機,TPE,上午抵達,1,1,0,0,120,0.6313249,-0.229905,12,4078,4526.304,4274.371,4028.6054236660193,4631.474231016971,HKG
下午班機,TPE,下午抵達,1,1,0,1,115,0.6313249,-0.229905,24,4117,4320.3394,4136.853,3958.0396285072075,4305.650974273482,HKG
上午班機,TPE,上午抵達,3,0,0,1,120,0.6313249,-0.229905,10,4521,4911.7866,4774.0645,4583.39702665332,5020.1228744177615,HKG
早晨班機,TPE,上午抵達,1,1,0,1,120,0.6313249,-0.229905,12,4140,4274.1553,4190.5186,4031.3977998778173,4331.775231511396,HKG
晚間班機,TPE,凌晨抵達,6,0,2,0,105,0.6313249,-0.229905,13,3982,3648.9854,3940.4822,3105.1322898553212,4970.942796982068,HKG
上午班機,TPE,下午抵達,3,1,0,1,135,0.6313249,-0.229905,8,5809,4494.231,4458.7256,4216.908344515309,4625.418860205177,HKG
上午班機,TPE,下午抵達,6,1,0,1,120,0.6313249,-0.229905,10,2887,3332.3894,3190.4834,2931.677318315483,3473.7454899238905,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,16,5161,3454.7927,3360.6262,3102.794260697459,3788.662408697302,HKG
晚間班機,TPE,晚間抵達,3,1,2,1,125,0.6313249,-0.229905,22,4477,7601.5083,7397.5303,5575.330621726053,9364.748295600886,HKG
下午班機,TPE,晚間抵達,1,1,0,0,115,0.6313249,-0.229905,24,4078,4253.9927,4162.019,3990.5316878175204,4441.848901112273,HKG
下午班機,TPE,晚間抵達,2,0,2,0,125,0.6313249,-0.229905,19,13494,8459.99,7880.8857,6461.168777045551,10376.756051565102,HKG
下午班機,TPE,下午抵達,2,0,2,1,120,0.6313249,-0.229905,15,4767,4901.878,4698.842,4074.841561009843,5562.88962389932,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,20,1513,2165.8914,2128.4724,1968.8738006609456,2306.403400670227,HKG
晚間班機,TPE,晚間抵達,6,0,2,1,120,0.6313249,-0.229905,13,2310,3153.813,3129.4114,2799.1953800353244,3623.0273193879825,HKG
晚間班機,TPE,晚間抵達,3,1,2,0,125,0.6313249,-0.229905,13,4476,7420.2847,7425.0566,6174.281960557848,8469.691964856156,HKG
上午班機,TPE,上午抵達,1,0,2,0,120,0.6313249,-0.229905,7,8079,5687.4956,5803.427,4858.473460146731,6894.335152600706,HKG
下午班機,TPE,下午抵達,1,0,0,1,120,0.6313249,-0.229905,15,4056,3283.65,3069.5664,2570.5800661589406,3591.4677083644647,HKG
下午班機,TPE,下午抵達,3,1,0,0,125,0.6313249,-0.229905,24,4958,4731.49,4562.622,4474.336645339805,4682.632851350043,HKG
晚間班機,TPE,晚間抵達,3,1,2,1,125,0.6313249,-0.229905,22,4475,7601.5083,7397.5303,5575.330621726053,9364.748295600886,HKG
上午班機,TPE,上午抵達,3,1,2,0,120,0.6313249,-0.229905,8,6355,7635.1953,7558.8374,6332.675551959574,9663.616727262555,HKG
上午班機,TPE,下午抵達,6,1,2,1,120,0.6313249,-0.229905,7,3452,4548.7593,4563.423,3849.795272682638,5428.814129238039,HKG
早晨班機,TPE,上午抵達,3,1,0,0,130,0.6313249,-0.229905,8,4481,4460.142,4340.158,4120.139623222289,4502.930680622897,HKG
早晨班機,TPE,上午抵達,1,1,0,1,120,0.6313249,-0.229905,12,4114,4274.1553,4190.5186,4031.3977998778173,4331.775231511396,HKG
晚間班機,TPE,晚間抵達,1,0,2,1,110,0.6313249,-0.229905,14,4124,4082.375,4098.263,3671.4527452589155,4787.779024392929,HKG
晚間班機,TPE,晚間抵達,6,0,1,1,120,0.6313249,-0.229905,16,3024,3626.6438,3696.997,2821.9941680156276,4193.34767363465,HKG
早晨班機,TPE,上午抵達,5,0,2,0,125,0.6313249,-0.229905,12,10551,7701.8345,7255.018,6148.824885013171,9159.057471403243,HKG
下午班機,TPE,下午抵達,2,0,0,0,120,0.6313249,-0.229905,24,3933,4042.727,4017.4507,3419.832877421985,4526.84101326317,HKG
晚間班機,TPE,晚間抵達,6,0,0,1,120,0.6313249,-0.229905,23,2120,2070.5762,2026.0251,1854.1083585030271,2207.273096940416,HKG
上午班機,TPE,下午抵達,6,1,0,1,120,0.6313249,-0.229905,8,4338,3530.04,3527.4414,3077.601269250792,3983.232606990119,HKG
下午班機,TPE,晚間抵達,1,1,2,0,115,0.6313249,-0.229905,18,7320,5694.455,6021.9185,4813.606740129049,8396.397964839794,HKG
下午班機,TPE,下午抵達,3,1,2,0,125,0.6313249,-0.229905,18,8392,8738.483,8878.523,7652.36723518336,10408.475816785487,HKG
上午班機,TPE,下午抵達,6,1,0,1,120,0.6313249,-0.229905,9,3147,3463.2466,3410.1077,3111.939037384436,3754.258395141029,HKG
晚間班機,TPE,晚間抵達,3,0,2,0,125,0.6313249,-0.229905,20,11850,8247.432,7913.727,6439.437602830814,9490.171842817044,HKG
下午班機,TPE,晚間抵達,6,0,0,1,115,0.6313249,-0.229905,14,2191,2115.1484,2105.0176,1836.5960037443474,2391.8990100013384,HKG
晚間班機,TPE,晚間抵達,6,1,0,0,120,0.6313249,-0.229905,12,4408,3452.1702,3426.3662,3041.3856318404146,3883.6697507437448,HKG
下午班機,TPE,晚間抵達,3,0,0,1,125,0.6313249,-0.229905,24,4533,4630.012,4524.254,4437.540130681354,4637.045422095304,HKG
晚間班機,TPE,晚間抵達,6,1,2,0,120,0.6313249,-0.229905,13,7765,5216.0215,4886.547,3934.763291301605,5953.343715354102,HKG
上午班機,TPE,上午抵達,3,0,0,1,120,0.6313249,-0.229905,10,4523,4911.7866,4774.0645,4583.39702665332,5020.1228744177615,HKG
晚間班機,TPE,晚間抵達,2,0,0,1,110,0.6313249,-0.229905,22,3913,4257.297,4350.9316,3976.6622433981543,5057.019573783244,HKG
早晨班機,TPE,上午抵達,2,0,1,1,120,0.6313249,-0.229905,7,10336,6320.404,5943.625,4428.883686370862,8703.582962781857,HKG
晚間班機,TPE,晚間抵達,2,0,2,1,110,0.6313249,-0.229905,20,3838,5285.377,4598.0903,3645.1192510618844,6875.600089946911,HKG
晚間班機,TPE,晚間抵達,1,1,2,1,115,0.6313249,-0.229905,14,3992,3859.4727,4090.167,3611.941712784453,4548.759709794624,HKG
下午班機,TPE,下午抵達,6,0,0,0,115,0.6313249,-0.229905,15,1691,3299.954,3199.9143,2397.4178755629177,3764.970520646388,HKG
