出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,預測區間下界,預測區間上界,抵達機場代號
上午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,170,955,2.7842724,-2.49911,17,96377.0,100935.35,104398.555,96413.36272965469,133987.99874521242,ZRH
早晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,940,950,2.7842724,-2.49911,20,111949.0,127724.04,122339.02,109927.6595135838,135293.25959416112,ZRH
早晨班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,850,960,2.7842724,-2.49911,26,86273.0,91504.84,88480.41,85738.18602517732,93181.33838203804,ZRH
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,410,950,2.7842724,-2.49911,78,150179.0,107273.69,104791.97,95228.41382128301,117863.84584767367,ZRH
晚間班機,TPE,上午抵達,1,0,2,1,1,0,1,1,130,1055,2.7842724,-2.49911,87,267960.0,229783.52,211859.9,170891.86180117598,240056.02373432307,ZRH
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,610,955,2.7842724,-2.49911,48,123195.0,92359.31,95443.02,90367.34099644663,102295.04518800919,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,105,945,2.7842724,-2.49911,86,107137.0,106668.32,105850.94,102355.12385863213,108899.36520851708,ZRH
晚間班機,TSA,晚間抵達,0,0,1,1,1,0,2,1,835,1030,2.7842724,-2.49911,75,123327.0,128484.555,127079.97,114376.99407176235,135975.4765985747,ZRH
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,605,955,2.7842724,-2.49911,84,96413.0,100550.76,93549.32,87375.76596533746,102299.96462361419,ZRH
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,1,120,980,2.7842724,-2.49911,82,219415.0,194747.33,174370.78,143905.03579029703,197388.9121800935,ZRH
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,140,955,2.7842724,-2.49911,53,108924.0,96666.68,99847.734,93661.19093349473,104943.34400142226,ZRH
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,0,720,1030,2.7842724,-2.49911,92,224220.0,185584.05,173157.4,144845.8380359922,206954.87538750967,ZRH
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,570,1050,2.7842724,-2.49911,74,268031.0,225068.25,218765.06,173713.93529630158,254814.44839150712,ZRH
下午班機,TPE,晚間抵達,0,0,1,1,1,0,2,1,1160,1040,2.7842724,-2.49911,53,105212.0,107687.9,107769.27,103010.18804511096,118268.89076169638,ZRH
下午班機,TPE,晚間抵達,0,0,1,1,1,0,2,1,945,1040,2.7842724,-2.49911,53,116684.0,107561.445,107760.64,101439.91488785419,114747.75174939036,ZRH
晚間班機,TPE,早晨抵達,1,1,5,1,1,2,2,1,170,975,2.7842724,-2.49911,77,79124.0,78247.65,80117.93,72948.27650031433,94120.56874707571,ZRH
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,0,190,1095,2.7842724,-2.49911,49,114262.0,96936.53,96735.39,91787.05634752952,117806.17107327985,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,635,945,2.7842724,-2.49911,13,105251.0,114429.53,113104.79,106700.22561904551,122576.86754859975,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,115,945,2.7842724,-2.49911,91,104967.0,104397.06,104106.84,99868.24074671556,105952.13659078663,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,725,990,2.7842724,-2.49911,89,205411.0,191028.83,177467.73,157865.85471867598,200033.3723534382,ZRH
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,240,955,2.7842724,-2.49911,63,86182.0,87262.375,89798.14,86280.60307629278,96418.13954146478,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,2,1,1,800,960,2.7842724,-2.49911,83,228907.0,190991.84,162305.53,132015.96306368045,193874.41789910954,ZRH
早晨班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,850,960,2.7842724,-2.49911,28,86935.0,90803.04,90590.0,85981.0448891197,96928.0376238702,ZRH
下午班機,TPE,晚間抵達,0,0,1,1,1,0,2,0,1160,1040,2.7842724,-2.49911,46,110106.0,112760.14,110724.77,106317.76249791958,117653.24173923061,ZRH
下午班機,TPE,下午抵達,0,0,1,1,1,0,2,1,945,980,2.7842724,-2.49911,36,104326.0,107543.19,107123.0,99192.7336070587,116488.67910564093,ZRH
下午班機,TSA,晚間抵達,0,0,1,1,1,0,2,1,1285,965,2.7842724,-2.49911,40,103763.0,113543.79,108787.75,102992.45986482661,114972.39368408751,ZRH
晚間班機,TPE,下午抵達,1,1,5,1,2,0,1,1,1610,1015,2.7842724,-2.49911,83,91167.0,97863.46,89232.484,82019.81858857979,100266.92282221968,ZRH
下午班機,TPE,早晨抵達,0,0,1,1,1,2,2,0,485,945,2.7842724,-2.49911,33,146968.0,147097.12,145532.38,140305.05274309684,151046.0974123213,ZRH
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,2,1,695,980,2.7842724,-2.49911,78,147879.0,125768.67,124431.87,114021.27882166914,130444.06465117635,ZRH
晚間班機,TPE,早晨抵達,1,1,5,1,1,0,2,1,170,975,2.7842724,-2.49911,72,81501.0,80869.69,84847.555,78541.54308770793,94262.80868448007,ZRH
早晨班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,135,1105,2.7842724,-2.49911,24,117387.0,121228.24,115737.88,105987.86952483344,129576.87609839247,ZRH
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,0,130,980,2.7842724,-2.49911,59,185309.0,176018.0,166685.88,141127.60670663315,188622.9039868994,ZRH
早晨班機,TPE,早晨抵達,1,1,5,1,1,0,2,1,840,975,2.7842724,-2.49911,26,67781.0,81628.12,79091.38,74460.02731051859,82902.7710442186,ZRH
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,720,1030,2.7842724,-2.49911,91,229527.0,190267.73,172877.89,145012.6961582172,200485.72097634815,ZRH
晚間班機,TPE,晚間抵達,1,1,5,1,2,2,1,1,620,1010,2.7842724,-2.49911,81,120740.0,110674.09,105126.5,93146.9470768655,116507.24703887822,ZRH
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,2,1,695,980,2.7842724,-2.49911,72,121014.0,115807.11,118173.58,110091.7193277497,127964.0639197155,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,105,945,2.7842724,-2.49911,77,112027.0,124286.82,124939.61,116256.09078492835,131350.0508712045,ZRH
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,525,1005,2.7842724,-2.49911,76,119277.0,125862.14,116929.65,100684.17631114821,134834.36920861603,ZRH
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,410,950,2.7842724,-2.49911,84,110528.0,98934.086,94360.49,86606.53527644029,103671.96076341775,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,630,955,2.7842724,-2.49911,15,105576.0,109418.81,107504.836,104197.56290667772,111754.43969678899,ZRH
晚間班機,TPE,下午抵達,1,1,5,1,2,0,1,1,170,1015,2.7842724,-2.49911,75,99944.0,104408.91,104236.59,92078.33811136388,116969.04795015194,ZRH
下午班機,TPE,早晨抵達,1,1,1,1,1,2,2,1,395,1085,2.7842724,-2.49911,35,98856.0,132221.33,125380.06,106103.86788365942,150322.3699170466,ZRH
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,0,85,945,2.7842724,-2.49911,89,194755.0,168496.88,158000.2,123029.91622678778,190011.55963664467,ZRH
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,555,955,2.7842724,-2.49911,46,86346.0,92271.09,91347.9,87266.0614633257,97643.83714652811,ZRH
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,0,950,1030,2.7842724,-2.49911,49,135695.0,107752.516,111161.0,104568.01099884491,122991.61348011023,ZRH
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,335,945,2.7842724,-2.49911,48,106906.0,116086.875,114241.22,108114.85029643739,121011.58829458914,ZRH
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,555,955,2.7842724,-2.49911,34,86479.0,88446.24,86974.07,83558.4140114396,89333.5252787011,ZRH
早晨班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,870,940,2.7842724,-2.49911,26,104945.0,111521.5,110667.34,106738.31542924493,114550.42525146194,ZRH
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,190,1095,2.7842724,-2.49911,53,94666.0,90716.836,91469.42,87350.91454930794,95704.29014832241,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,115,945,2.7842724,-2.49911,59,122661.0,113574.44,114230.98,109776.95874028346,119075.4473851761,ZRH
下午班機,TPE,晚間抵達,1,0,1,1,1,2,2,0,1010,1040,2.7842724,-2.49911,47,104038.0,113108.02,119997.7,108858.95734654533,138870.68899580283,ZRH
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,770,950,2.7842724,-2.49911,13,86272.0,92762.1,91489.22,87839.60818723717,98388.05872362782,ZRH
晚間班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,270,950,2.7842724,-2.49911,91,104866.0,103963.375,102660.375,97976.99885159572,105527.99344507408,ZRH
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,240,955,2.7842724,-2.49911,82,86354.0,90794.21,89751.91,85480.64898726033,93716.93404225398,ZRH
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,715,970,2.7842724,-2.49911,76,224007.0,173698.58,160683.77,129787.69351038316,186303.87127976614,ZRH
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,1,975,980,2.7842724,-2.49911,47,104003.0,111942.4,109055.44,103827.22409125755,117329.43870808759,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,790,990,2.7842724,-2.49911,70,210000.0,200914.55,183837.48,158083.81088118444,205831.5137624624,ZRH
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,95,985,2.7842724,-2.49911,23,124055.0,115465.47,112843.41,108463.56359600184,117658.05818715505,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,800,960,2.7842724,-2.49911,92,224092.0,174220.02,157684.69,131920.0958070141,189651.62359027352,ZRH
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,1,240,970,2.7842724,-2.49911,8,104500.0,108202.52,107748.41,100774.07995419194,115779.01426368851,ZRH
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,0,1150,970,2.7842724,-2.49911,46,106751.0,109346.516,109357.78,105911.33246123753,114714.53545390913,ZRH
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,0,435,1005,2.7842724,-2.49911,81,249296.0,211046.61,196128.81,158055.07836521787,225941.09293468285,ZRH
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,335,945,2.7842724,-2.49911,57,105293.0,105374.93,105247.48,101665.15893579053,108562.18660077246,ZRH
下午班機,TPE,晚間抵達,0,0,1,1,1,0,2,1,1160,1040,2.7842724,-2.49911,46,104527.0,116010.836,113803.97,105971.33683942935,119356.77242013271,ZRH
上午班機,TPE,上午抵達,1,1,1,1,1,0,1,1,865,950,2.7842724,-2.49911,13,96416.0,99435.89,97777.445,92006.25811870277,104370.75219540921,ZRH
早晨班機,TPE,早晨抵達,1,1,3,1,1,2,2,1,850,960,2.7842724,-2.49911,28,86522.0,91534.08,94219.766,87189.74275069975,102061.76960557712,ZRH
下午班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,265,945,2.7842724,-2.49911,46,105392.0,114262.03,115574.64,110200.42717837793,121810.44404916892,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,765,1060,2.7842724,-2.49911,77,244940.0,84164.46,90203.87,53767.219895445356,213671.4851426995,ZRH
晚間班機,TPE,早晨抵達,1,0,1,1,1,2,2,1,160,930,2.7842724,-2.49911,81,119020.0,109694.12,113936.13,107842.98423238167,122288.59713111143,ZRH
上午班機,TPE,上午抵達,1,1,1,1,1,0,1,1,865,950,2.7842724,-2.49911,11,96432.0,100358.38,98420.92,91597.8523561631,106851.5531712195,ZRH
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,1010,1040,2.7842724,-2.49911,52,104014.0,104835.85,105896.07,102464.27587750119,112279.7184423955,ZRH
下午班機,TSA,晚間抵達,0,0,1,1,1,0,2,0,1285,965,2.7842724,-2.49911,46,106761.0,105070.87,105328.41,102864.27131087564,109074.62720154204,ZRH
晚間班機,TSA,晚間抵達,0,0,1,1,1,2,2,1,835,1030,2.7842724,-2.49911,81,104034.0,108992.74,105338.66,98804.72059452,121402.019875587,ZRH
早晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,925,950,2.7842724,-2.49911,24,105425.0,117257.96,114158.664,109821.28136943477,119883.7228677086,ZRH
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,1150,970,2.7842724,-2.49911,45,139166.0,120128.58,117247.336,110729.2199228715,124589.16365148283,ZRH
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,1150,970,2.7842724,-2.49911,50,103956.0,113823.73,114870.39,107115.02803408998,127125.03981932206,ZRH
早晨班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,870,940,2.7842724,-2.49911,24,104960.0,114206.14,112095.055,107503.8782790157,116567.7821016647,ZRH
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,0,425,975,2.7842724,-2.49911,8,117262.0,116988.1,114793.73,104568.94841597945,126323.85369436779,ZRH
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,950,1030,2.7842724,-2.49911,46,171354.0,123416.43,123932.086,114037.01732145707,139437.91564270822,ZRH
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,920,950,2.7842724,-2.49911,84,96426.0,104554.69,98005.8,88264.50499508508,108956.6565713949,ZRH
凌晨班機,TPE,下午抵達,1,1,2,1,1,2,1,1,240,970,2.7842724,-2.49911,8,102156.0,125828.18,122348.48,114437.12896103418,134753.22502522744,ZRH
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,140,955,2.7842724,-2.49911,87,86479.0,88667.6,87193.83,84523.3805185677,89505.82983564452,ZRH
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,1,120,980,2.7842724,-2.49911,85,219492.0,188492.02,170189.86,141893.04329728143,192680.53666138276,ZRH
下午班機,TPE,晚間抵達,0,0,1,1,1,0,2,1,945,1040,2.7842724,-2.49911,45,113246.0,121217.73,117374.09,109017.00609107663,127570.19892475316,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,795,960,2.7842724,-2.49911,86,227205.0,174325.55,161638.84,131938.7295484742,190433.40411172033,ZRH
下午班機,TPE,晚間抵達,1,0,1,1,1,2,2,1,1035,975,2.7842724,-2.49911,35,104169.0,109080.61,110810.234,102894.78983199349,120974.27155586187,ZRH
早晨班機,TPE,早晨抵達,1,1,5,1,1,0,2,1,840,975,2.7842724,-2.49911,24,68362.0,77830.42,75893.586,71279.85408907429,80545.78313041432,ZRH
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,145,985,2.7842724,-2.49911,23,114554.0,129719.21,124668.12,115161.9762717109,143705.7340703546,ZRH
晚間班機,TPE,晚間抵達,1,1,1,1,0,0,1,1,920,950,2.7842724,-2.49911,81,96450.0,102147.37,97691.13,89319.91837720659,110696.91878167962,ZRH
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,620,1010,2.7842724,-2.49911,95,85789.0,83715.69,85102.1,75695.45281664991,95891.44521672202,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,170,945,2.7842724,-2.49911,78,123262.0,121953.8,121656.766,115144.09766569595,127317.88280051801,ZRH
早晨班機,TPE,早晨抵達,0,0,3,1,1,2,2,1,940,950,2.7842724,-2.49911,22,234254.0,134695.66,164625.81,118744.556497794,202062.73446184106,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,635,945,2.7842724,-2.49911,8,119332.0,124783.266,121448.11,115067.82082195385,126794.9260241879,ZRH
上午班機,TPE,上午抵達,1,1,1,1,1,0,1,0,880,955,2.7842724,-2.49911,17,96458.0,99021.49,97179.414,91253.7541054229,102562.91885416322,ZRH
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,175,955,2.7842724,-2.49911,92,89351.0,87899.664,87381.04,84811.12444694414,89444.49169826145,ZRH
上午班機,TPE,上午抵達,1,1,1,1,1,2,1,1,875,960,2.7842724,-2.49911,11,150136.0,119272.07,122133.625,107974.77961092468,135721.85718456403,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,630,955,2.7842724,-2.49911,17,108187.0,109177.82,106995.68,103172.39298124131,112003.1767415794,ZRH
晚間班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,270,950,2.7842724,-2.49911,89,104867.0,104883.16,104584.91,99951.46040065192,107275.77517144073,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,665,1060,2.7842724,-2.49911,89,218703.0,189764.33,183391.66,152475.7040747779,209725.55198963237,ZRH
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,1010,1040,2.7842724,-2.49911,49,107024.0,106317.53,105844.98,101169.15613797998,111368.49224923787,ZRH
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,605,955,2.7842724,-2.49911,83,96451.0,99249.53,94411.8,87240.96252724563,103329.92601081922,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,635,945,2.7842724,-2.49911,14,107775.0,110737.55,110011.766,106006.92965799422,115068.76457416365,ZRH
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,405,955,2.7842724,-2.49911,31,88552.0,93300.375,90450.5,86398.52740537113,97045.24448259528,ZRH
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,75,960,2.7842724,-2.49911,84,89000.0,89292.75,87618.78,83652.21013594567,92185.85406655958,ZRH
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,140,955,2.7842724,-2.49911,74,128338.0,115413.39,115048.22,105160.83614835166,126619.41442329688,ZRH
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,1,240,970,2.7842724,-2.49911,8,101797.0,108202.52,107748.41,100774.07995419194,115779.01426368851,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,765,1060,2.7842724,-2.49911,76,162771.0,56119.1,50968.152,38150.312987770194,206530.42126954504,ZRH
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,555,955,2.7842724,-2.49911,36,89324.0,89379.914,88569.984,85604.90892073514,92515.6096129477,ZRH
晚間班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,160,930,2.7842724,-2.49911,70,112660.0,112608.19,112910.91,108124.37783162139,121005.82098731886,ZRH
凌晨班機,TPE,晚間抵達,1,1,2,1,1,0,1,1,530,970,2.7842724,-2.49911,8,112421.0,106609.03,105026.586,98559.07834257305,112950.11655703586,ZRH
下午班機,TPE,早晨抵達,0,0,3,1,1,2,2,1,340,955,2.7842724,-2.49911,46,107546.0,109447.195,109141.38,101059.97420014223,115736.94772847959,ZRH
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,405,955,2.7842724,-2.49911,49,87014.0,86822.58,87594.39,85015.87614689315,90266.32113791625,ZRH
下午班機,TSA,晚間抵達,1,0,1,1,1,2,2,1,1150,970,2.7842724,-2.49911,50,103965.0,109438.64,115506.984,106746.25315391988,135793.16569479014,ZRH
下午班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,485,945,2.7842724,-2.49911,40,118507.0,113732.8,114296.14,108356.57423587384,121349.4647202517,ZRH
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,0,620,1010,2.7842724,-2.49911,81,87163.0,91295.12,89598.82,82087.33165457827,99517.12325809985,ZRH
下午班機,TPE,早晨抵達,1,1,5,1,1,2,2,1,465,975,2.7842724,-2.49911,46,68322.0,76701.766,79785.484,75888.87752319383,87132.5096071116,ZRH
早晨班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,850,960,2.7842724,-2.49911,23,89357.0,95195.31,92798.47,88488.59125182519,99242.0695383733,ZRH
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,335,945,2.7842724,-2.49911,47,105135.0,113062.945,111806.58,108999.39279115824,115526.69271109543,ZRH
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,705,970,2.7842724,-2.49911,89,106678.0,110822.7,111138.53,106000.0830820747,116340.21161869074,ZRH
早晨班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,855,940,2.7842724,-2.49911,25,113202.0,114241.66,111117.76,107811.29626586453,116425.52307540359,ZRH
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,2,0,925,970,2.7842724,-2.49911,69,106951.0,121416.73,119885.6,109198.5182378591,133319.89174976278,ZRH
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,75,960,2.7842724,-2.49911,78,124839.0,100618.38,98433.59,90128.91909646432,121318.2884879621,ZRH
上午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,175,950,2.7842724,-2.49911,13,96439.0,98909.93,97795.35,92049.20613510686,104301.84332804428,ZRH
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,265,945,2.7842724,-2.49911,49,105818.0,105641.07,104879.16,102545.55859145471,107879.25969257872,ZRH
下午班機,TSA,晚間抵達,0,0,1,1,1,2,2,0,1285,965,2.7842724,-2.49911,33,108159.0,110838.45,112252.31,102810.52167144652,138525.03195748845,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,105,945,2.7842724,-2.49911,74,141029.0,141045.9,144356.72,133704.16085336346,153004.9280483196,ZRH
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,410,950,2.7842724,-2.49911,89,96463.0,99239.69,94565.26,86244.92570289467,101270.53615646077,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,635,945,2.7842724,-2.49911,15,105500.0,112952.37,111691.266,106025.72779164537,125958.12283263728,ZRH
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,335,955,2.7842724,-2.49911,44,86537.0,93723.19,94500.17,88247.66497945895,102126.21574339393,ZRH
下午班機,TPE,晚間抵達,0,0,1,1,1,0,2,1,1160,1040,2.7842724,-2.49911,49,105875.0,107334.06,105438.46,101925.7985956464,110135.21847830068,ZRH
凌晨班機,TPE,上午抵達,1,1,2,1,1,0,1,1,70,975,2.7842724,-2.49911,8,115190.0,105366.99,104370.086,97661.78095566168,112236.13494584104,ZRH
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,0,605,950,2.7842724,-2.49911,89,97719.0,93168.25,91528.49,84680.48161072878,98520.70797536217,ZRH
晚間班機,TPE,上午抵達,1,1,1,1,1,0,1,0,170,950,2.7842724,-2.49911,56,110523.0,105426.195,104663.83,96075.93569220402,112829.98540290608,ZRH
晚間班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,230,940,2.7842724,-2.49911,89,104868.0,105017.77,104495.08,101278.1517807628,107223.84387013306,ZRH
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,0,410,950,2.7842724,-2.49911,69,116185.0,101794.06,100236.336,92170.8853450342,107132.81193378185,ZRH
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,420,940,2.7842724,-2.49911,60,104620.0,104058.305,104723.53,101088.7523235191,107674.67889802867,ZRH
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,805,940,2.7842724,-2.49911,75,272892.0,202657.08,189172.75,151126.1994946088,227808.5016105774,ZRH
上午班機,TPE,早晨抵達,1,0,1,1,1,0,2,0,575,1080,2.7842724,-2.49911,9,111834.0,113868.35,115356.17,107920.49778750815,127183.28017901084,ZRH
晚間班機,TPE,早晨抵達,0,0,3,1,1,2,2,1,270,950,2.7842724,-2.49911,88,108149.0,105895.26,105493.78,100209.83544885121,111212.19949915004,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,725,990,2.7842724,-2.49911,89,205345.0,191028.83,177467.73,157865.85471867598,200033.3723534382,ZRH
下午班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,425,940,2.7842724,-2.49911,54,104354.0,102979.555,104012.37,101059.21280689203,106510.12002385776,ZRH
早晨班機,TPE,早晨抵達,1,1,5,1,1,0,2,1,840,975,2.7842724,-2.49911,24,81701.0,77830.42,75893.586,71279.85408907429,80545.78313041432,ZRH
下午班機,TPE,早晨抵達,1,1,5,1,1,0,2,0,465,975,2.7842724,-2.49911,31,73224.0,84454.56,84599.26,79334.85928732801,89846.90799087024,ZRH
晚間班機,TPE,上午抵達,0,0,2,1,1,2,1,0,90,985,2.7842724,-2.49911,54,238440.0,223033.89,209722.4,182901.2801847771,244910.33906473545,ZRH
晚間班機,TPE,下午抵達,1,1,5,1,2,0,1,1,170,1015,2.7842724,-2.49911,70,93176.0,104630.09,100544.14,87903.03969426261,114842.16005836784,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,700,940,2.7842724,-2.49911,16,109752.0,109178.96,107752.516,104421.01537686796,111716.82389149608,ZRH
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,0,805,955,2.7842724,-2.49911,89,237751.0,184411.33,173877.9,137115.75341154658,207141.1961281682,ZRH
晚間班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,275,945,2.7842724,-2.49911,91,104851.0,104917.37,102953.44,99352.10627761735,105587.35771561723,ZRH
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,0,605,955,2.7842724,-2.49911,53,121551.0,107197.19,103593.52,93957.47700195257,113889.56736575802,ZRH
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,100,980,2.7842724,-2.49911,22,149252.0,128433.836,122183.72,111069.3553235686,144468.07520234658,ZRH
下午班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,425,940,2.7842724,-2.49911,46,106441.0,109137.63,108130.31,103978.39637149921,112104.54510443645,ZRH
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,405,955,2.7842724,-2.49911,44,86256.0,89445.83,89496.34,86490.95621758765,93983.54245970666,ZRH
晚間班機,TPE,下午抵達,1,1,5,1,2,0,1,1,1610,1015,2.7842724,-2.49911,72,93571.0,114326.45,108814.21,93986.77369997776,122077.2931237034,ZRH
早晨班機,TPE,晚間抵達,0,0,1,1,1,0,2,1,200,965,2.7842724,-2.49911,20,111911.0,114297.67,114044.41,110393.12394151094,117608.74731128993,ZRH
下午班機,TPE,早晨抵達,1,0,1,1,1,2,2,1,425,940,2.7842724,-2.49911,40,122731.0,123897.23,119903.44,112702.7535746882,127532.83002429557,ZRH
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,1035,975,2.7842724,-2.49911,48,103741.0,109681.36,109042.96,102880.64795139835,115054.64476453152,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,170,945,2.7842724,-2.49911,77,129279.0,117608.39,116679.125,112008.63514697165,123225.51343231105,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,635,945,2.7842724,-2.49911,10,107315.0,117781.695,118147.21,106976.59955288706,127537.90191842649,ZRH
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,190,1085,2.7842724,-2.49911,46,121468.0,110283.625,109843.72,99945.68881448107,124013.97651757827,ZRH
