出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,預測區間下界,預測區間上界,抵達機場代號
下午班機,TPE,早晨抵達,1,0,1,1,1,2,2,1,550,935,2.7842724,-2.49911,44,30938.0,32359.047,32041.695,28066.797760943573,35574.92771941988,ZRH
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,275,955,2.7842724,-2.49911,84,29102.0,27566.238,27407.615,24254.38985104339,30362.544607790183,ZRH
晚間班機,TPE,早晨抵達,1,1,5,1,1,0,2,1,170,975,2.7842724,-2.49911,91,31723.0,21938.715,21902.504,19655.059057143648,26279.02957776112,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,200,940,2.7842724,-2.49911,70,29098.0,27879.996,27864.605,25212.915880841912,30830.92113827968,ZRH
早晨班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,855,940,2.7842724,-2.49911,23,28693.0,28004.686,30818.39,26757.76958854527,37081.805058930855,ZRH
晚間班機,TPE,下午抵達,1,0,2,1,1,2,1,1,265,1050,2.7842724,-2.49911,72,66862.0,62049.016,52717.246,41996.56548579694,64233.45167752442,ZRH
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,1,100,965,2.7842724,-2.49911,70,29703.0,28990.041,31234.062,26008.0101529521,37135.34903175719,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,630,955,2.7842724,-2.49911,14,28963.0,26952.232,29077.928,25534.076557360866,35405.40949314261,ZRH
晚間班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,205,935,2.7842724,-2.49911,84,28437.0,26941.31,26984.95,24309.207427755566,29773.399846966422,ZRH
早晨班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,855,940,2.7842724,-2.49911,23,29101.0,28004.686,30818.39,26757.76958854527,37081.805058930855,ZRH
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,405,955,2.7842724,-2.49911,48,21468.0,23628.168,22483.623,21571.814844933182,23587.779543868073,ZRH
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,1105,950,2.7842724,-2.49911,13,24574.0,23143.818,24443.775,21738.66392128862,26249.970545784818,ZRH
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,700,965,2.7842724,-2.49911,13,21927.0,20826.328,20995.023,20243.11998836272,21475.914159130665,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,635,945,2.7842724,-2.49911,13,28402.0,27031.467,29371.023,26034.719917880524,35726.710440985524,ZRH
早晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,925,950,2.7842724,-2.49911,26,29311.0,27997.076,30904.717,26685.4670618811,36049.443540041175,ZRH
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,755,965,2.7842724,-2.49911,9,21677.0,23010.379,22395.174,21206.6772655711,24251.95073146118,ZRH
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,0,620,1010,2.7842724,-2.49911,63,32232.0,25923.701,27316.803,24220.413478464525,31077.614846492575,ZRH
晚間班機,TPE,下午抵達,1,1,5,1,2,0,1,1,1610,1015,2.7842724,-2.49911,82,29358.0,28943.574,28709.945,25181.500910812138,37717.17933220036,ZRH
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,950,1030,2.7842724,-2.49911,47,48761.0,52654.74,53292.504,42037.08560250515,61584.63431985602,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,685,955,2.7842724,-2.49911,13,31686.0,31424.48,32089.035,27890.776609489167,39696.81728994365,ZRH
下午班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,425,940,2.7842724,-2.49911,29,28911.0,27112.54,27980.578,25038.918994291722,31704.74467053444,ZRH
下午班機,TSA,晚間抵達,1,0,1,1,1,2,2,1,950,1030,2.7842724,-2.49911,32,137159.0,83817.06,79278.97,58412.90297099261,100922.19045745915,ZRH
晚間班機,TPE,下午抵達,0,0,2,1,1,2,1,1,415,990,2.7842724,-2.49911,77,34438.0,32268.996,34383.465,30329.596477120245,40604.17984797228,ZRH
下午班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,340,955,2.7842724,-2.49911,54,28785.0,25250.229,26757.736,23672.718451511777,30633.191578151942,ZRH
晚間班機,TPE,上午抵達,1,0,2,1,1,0,1,0,95,1025,2.7842724,-2.49911,89,36008.0,28661.36,29978.256,25824.079976295336,33238.90419449214,ZRH
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,540,945,2.7842724,-2.49911,60,26870.0,26184.979,26925.898,23816.918959106522,29046.77960239853,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,115,945,2.7842724,-2.49911,91,27736.0,25237.637,26847.434,24073.60421766489,30628.332771701003,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,725,990,2.7842724,-2.49911,81,31766.0,32709.504,34443.594,28492.357300136948,42031.65667782179,ZRH
下午班機,TPE,早晨抵達,1,0,1,1,1,0,2,0,310,1070,2.7842724,-2.49911,49,27244.0,33105.754,28949.371,24692.114024754206,34457.73829144745,ZRH
晚間班機,TPE,晚間抵達,1,0,1,1,1,2,1,1,675,955,2.7842724,-2.49911,78,41122.0,38316.586,37086.426,31374.594800549683,43056.580037720014,ZRH
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,335,955,2.7842724,-2.49911,24,22987.0,25213.459,23344.285,21529.017793818886,26118.20208633405,ZRH
凌晨班機,TPE,晚間抵達,1,1,2,1,1,0,1,0,545,970,2.7842724,-2.49911,8,30698.0,34993.426,33073.566,30480.943749943424,40054.09880038828,ZRH
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,795,930,2.7842724,-2.49911,78,43703.0,36611.305,37388.04,30297.589943473253,48556.64882599946,ZRH
下午班機,TSA,晚間抵達,0,0,1,1,1,0,2,1,1005,1030,2.7842724,-2.49911,47,121043.0,118045.96,120899.195,107738.76984865093,129442.53933251489,ZRH
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,0,130,980,2.7842724,-2.49911,69,29285.0,25414.37,26894.203,23230.687952392593,30117.96714225916,ZRH
晚間班機,TPE,上午抵達,1,1,1,1,1,0,1,1,170,950,2.7842724,-2.49911,89,24620.0,23584.918,24110.717,20782.168417757952,25803.79081028748,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,115,945,2.7842724,-2.49911,92,27695.0,26834.916,27962.572,24868.418561422717,31054.509561474584,ZRH
上午班機,TPE,早晨抵達,1,1,3,1,1,2,2,1,755,965,2.7842724,-2.49911,13,24798.0,25071.338,24954.97,22957.872160264775,28092.292028315154,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,630,955,2.7842724,-2.49911,12,27056.0,26908.186,29018.809,25456.459663604095,35402.08114806562,ZRH
早晨班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,850,960,2.7842724,-2.49911,18,20436.0,21093.127,20900.068,19921.57620783665,21792.52894212778,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,115,945,2.7842724,-2.49911,84,29097.0,25854.049,27110.625,24128.31581533954,30316.178009168256,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,615,965,2.7842724,-2.49911,83,79876.0,60307.82,61381.465,51750.938619327615,69170.656918479,ZRH
早晨班機,TPE,晚間抵達,0,0,1,1,1,0,2,0,155,970,2.7842724,-2.49911,22,58014.0,44152.18,46234.57,38782.79189927173,55566.157556857026,ZRH
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,485,945,2.7842724,-2.49911,49,28060.0,27666.852,27375.117,24282.26514867968,30322.56477751575,ZRH
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,1,125,1010,2.7842724,-2.49911,78,27857.0,23772.285,26923.922,23455.625422432346,30454.712965164577,ZRH
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,1150,970,2.7842724,-2.49911,49,27936.0,36245.58,34872.125,28337.308858061533,43850.93076742502,ZRH
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,395,1095,2.7842724,-2.49911,34,42373.0,34033.15,34214.156,29802.992278537426,38780.58290726303,ZRH
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,0,130,1000,2.7842724,-2.49911,92,37510.0,28114.352,29728.533,26288.440384917616,34327.78144125197,ZRH
早晨班機,TPE,晚間抵達,0,0,1,1,1,0,2,1,200,965,2.7842724,-2.49911,26,44946.0,35655.562,39950.625,32037.81015434886,47877.2866419354,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,635,945,2.7842724,-2.49911,15,29264.0,30625.104,30711.21,27157.29229844394,37436.21052299606,ZRH
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,0,90,985,2.7842724,-2.49911,92,26510.0,23895.19,26650.594,23455.468833086514,30891.04243636409,ZRH
下午班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,105,1070,2.7842724,-2.49911,35,27109.0,28080.988,28149.955,24606.69260716005,34022.24971569715,ZRH
晚間班機,TPE,上午抵達,1,0,1,1,1,2,1,1,85,945,2.7842724,-2.49911,78,41316.0,37359.453,39264.82,33321.222395298806,44663.33936073465,ZRH
上午班機,TPE,上午抵達,1,1,1,1,1,0,1,1,880,955,2.7842724,-2.49911,13,27643.0,23194.664,24853.314,21650.0593471725,26441.78291919634,ZRH
晚間班機,TPE,上午抵達,1,1,1,1,1,0,1,1,185,955,2.7842724,-2.49911,83,32207.0,24490.795,25008.865,21630.990491298086,26879.746311462703,ZRH
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,275,955,2.7842724,-2.49911,82,29721.0,29070.193,27777.814,24513.468682920062,30623.324326520356,ZRH
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,1,120,1055,2.7842724,-2.49911,80,30577.0,26261.656,27521.818,24171.172494677736,31167.74447499526,ZRH
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,0,930,1030,2.7842724,-2.49911,47,103350.0,99367.83,101871.95,90999.26535925058,106368.11881367306,ZRH
晚間班機,TPE,早晨抵達,0,0,3,1,1,0,2,0,100,940,2.7842724,-2.49911,89,30551.0,25472.922,27938.209,24907.711824084705,30430.94904684757,ZRH
早晨班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,870,940,2.7842724,-2.49911,24,28468.0,26315.26,28547.438,24966.708923686107,33143.944719362444,ZRH
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,335,945,2.7842724,-2.49911,46,31079.0,30061.654,29723.658,26080.931516966106,32204.84679893455,ZRH
晚間班機,TSA,晚間抵達,0,0,1,1,1,0,2,1,835,1030,2.7842724,-2.49911,82,42505.0,32012.617,32413.777,29086.773652824322,40938.36291523007,ZRH
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,0,480,930,2.7842724,-2.49911,88,29375.0,29019.695,28087.793,25055.70145897853,30909.08000971216,ZRH
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,570,1050,2.7842724,-2.49911,71,35742.0,35490.953,33201.594,28008.388948186395,38974.41401663848,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,115,945,2.7842724,-2.49911,72,78805.0,44840.734,47543.28,38264.16958260666,59879.640096887335,ZRH
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,240,955,2.7842724,-2.49911,84,21223.0,21524.768,20931.885,20349.496741437964,21447.593466652936,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,200,940,2.7842724,-2.49911,86,28515.0,26998.463,26579.799,23553.736732449626,29446.153682205615,ZRH
晚間班機,TPE,早晨抵達,1,1,3,1,1,2,2,1,240,955,2.7842724,-2.49911,83,21277.0,24146.223,23690.559,22265.35972332591,25934.15118188008,ZRH
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,0,85,935,2.7842724,-2.49911,88,38899.0,32199.396,33339.715,29046.41670687559,37329.40618292223,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,640,980,2.7842724,-2.49911,75,28119.0,27666.164,29037.746,24644.621596275807,34252.62753205761,ZRH
早晨班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,720,1065,2.7842724,-2.49911,25,31688.0,29557.018,30837.795,25698.69454721784,36612.32867245003,ZRH
晚間班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,230,940,2.7842724,-2.49911,89,28850.0,26668.086,26805.91,23996.28910213006,29550.305595886803,ZRH
早晨班機,TPE,晚間抵達,0,0,1,1,1,0,2,1,200,965,2.7842724,-2.49911,27,51747.0,36988.938,40905.617,32716.994599002195,49811.838090218196,ZRH
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,190,1095,2.7842724,-2.49911,29,42502.0,42150.836,41102.32,35830.455107324044,46351.54275180018,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,795,960,2.7842724,-2.49911,86,27097.0,28106.871,27275.879,23664.168950374748,33974.248111891255,ZRH
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,620,1010,2.7842724,-2.49911,89,33135.0,22357.678,23041.957,21111.544547659814,28179.991096828428,ZRH
下午班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,425,940,2.7842724,-2.49911,36,28380.0,27047.662,27448.475,24560.813785697846,31442.339650269052,ZRH
晚間班機,TPE,早晨抵達,1,1,5,1,1,0,2,1,170,975,2.7842724,-2.49911,85,19747.0,24365.176,23899.201,21614.72376604526,25639.07608812591,ZRH
早晨班機,TPE,早晨抵達,1,0,1,1,1,2,2,1,805,940,2.7842724,-2.49911,27,30070.0,31091.852,31457.135,28146.848265460325,35821.63822676819,ZRH
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,185,955,2.7842724,-2.49911,81,21297.0,21083.412,21137.652,19961.980453559612,21791.20140910904,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,635,945,2.7842724,-2.49911,14,29769.0,35692.547,34463.637,30760.97516353161,39136.994852950374,ZRH
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,1,155,1055,2.7842724,-2.49911,72,29355.0,29056.832,28051.705,24032.78330799941,31775.009945882135,ZRH
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,0,190,1095,2.7842724,-2.49911,47,48748.0,42070.875,42031.293,36562.08068292429,45557.676072314,ZRH
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,1,125,1010,2.7842724,-2.49911,76,32059.0,25430.613,26717.219,23331.383350095344,30758.26601959757,ZRH
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,0,195,960,2.7842724,-2.49911,53,79057.0,34838.05,34286.016,28946.200825932683,39358.7061229703,ZRH
早晨班機,TPE,晚間抵達,1,0,1,1,1,2,2,1,145,985,2.7842724,-2.49911,27,54920.0,41947.438,43205.742,35093.23598817096,55260.368813446934,ZRH
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,410,950,2.7842724,-2.49911,71,33599.0,26505.857,27929.709,24026.890049312435,31252.28785149245,ZRH
早晨班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,720,1065,2.7842724,-2.49911,24,28156.0,29773.11,30918.367,25319.59617682242,35949.92017683975,ZRH
早晨班機,TPE,早晨抵達,0,0,3,1,1,2,2,1,925,950,2.7842724,-2.49911,30,30921.0,33931.383,34162.38,30470.83566028655,41030.76132402347,ZRH
下午班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,310,1070,2.7842724,-2.49911,53,26979.0,30394.305,27620.818,24737.55862677738,34251.34538396503,ZRH
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,405,955,2.7842724,-2.49911,49,20590.0,22335.812,21213.75,20513.580538753693,22020.510494112175,ZRH
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,605,950,2.7842724,-2.49911,76,24944.0,26701.832,27076.363,23080.94308713885,30251.210015603403,ZRH
凌晨班機,TPE,晚間抵達,1,1,2,1,1,0,1,1,530,970,2.7842724,-2.49911,8,37231.0,34264.965,33783.625,30417.102093858775,37236.316226434195,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,200,940,2.7842724,-2.49911,84,28437.0,27116.262,27120.193,24211.447397120104,30054.01004966259,ZRH
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,355,965,2.7842724,-2.49911,86,65341.0,55249.67,56903.793,48670.5115391029,64287.942992185075,ZRH
晚間班機,TPE,上午抵達,1,0,1,1,1,2,1,1,155,975,2.7842724,-2.49911,88,39279.0,34874.652,32940.633,28643.158270929143,37105.338151017975,ZRH
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,0,620,1010,2.7842724,-2.49911,89,23137.0,22652.281,22684.385,21046.283022065225,25422.379619700645,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,790,990,2.7842724,-2.49911,72,50580.0,37171.234,37302.844,31161.73023574672,43934.52161381056,ZRH
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,120,980,2.7842724,-2.49911,19,85281.0,47047.49,45161.543,36833.21941861406,57811.24332238406,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,640,980,2.7842724,-2.49911,89,26343.0,23211.99,24696.379,22046.456657852097,28777.904192278373,ZRH
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,610,955,2.7842724,-2.49911,54,21047.0,20519.06,20699.713,19843.15789780202,21253.408984134523,ZRH
上午班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,575,1080,2.7842724,-2.49911,12,28049.0,32255.98,29480.584,25113.3736532213,37294.355614358254,ZRH
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,485,940,2.7842724,-2.49911,86,28379.0,28181.303,26745.848,23935.11676008322,29843.041303245536,ZRH
晚間班機,TPE,上午抵達,1,1,1,1,1,0,1,0,185,955,2.7842724,-2.49911,89,26161.0,24327.42,24811.68,21239.889285968027,26493.83003143845,ZRH
上午班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,700,940,2.7842724,-2.49911,14,28358.0,25970.271,28288.15,24881.69491232235,34246.805168991144,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,630,955,2.7842724,-2.49911,15,27915.0,30058.473,30365.852,26790.22792776277,37129.00922674785,ZRH
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,0,555,1050,2.7842724,-2.49911,81,31018.0,30283.023,28129.826,24849.675303258773,32552.335286540292,ZRH
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,100,980,2.7842724,-2.49911,17,41610.0,44680.44,44504.547,38263.61307588444,52737.05498120336,ZRH
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,915,955,2.7842724,-2.49911,77,35692.0,26509.623,27353.691,23788.215439467564,32290.875922187563,ZRH
下午班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,425,940,2.7842724,-2.49911,47,34837.0,30157.68,29573.428,26254.3952071664,33468.23951144506,ZRH
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,705,970,2.7842724,-2.49911,69,31365.0,35507.0,31566.105,26892.91335285302,37803.687583179846,ZRH
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,1150,970,2.7842724,-2.49911,46,28033.0,31831.596,30983.129,27205.434115075437,35852.42132258833,ZRH
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,430,980,2.7842724,-2.49911,89,26297.0,22869.287,23757.191,21385.688553950302,27401.906532694615,ZRH
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,485,945,2.7842724,-2.49911,48,30086.0,28296.893,28320.787,25014.932953619144,31394.3840343686,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,630,955,2.7842724,-2.49911,9,31409.0,29072.078,31332.877,27150.915131448823,38247.126815564065,ZRH
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,405,955,2.7842724,-2.49911,44,21294.0,21780.438,21485.45,20649.566326663466,22548.241154864576,ZRH
下午班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,485,945,2.7842724,-2.49911,35,30129.0,34224.043,32452.566,29011.893125452785,37692.868171993505,ZRH
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,95,985,2.7842724,-2.49911,28,51471.0,46097.156,44593.004,33659.04985540757,62035.77572504444,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,170,945,2.7842724,-2.49911,72,28166.0,29480.752,28872.748,26204.56842351581,32799.531918013796,ZRH
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,405,955,2.7842724,-2.49911,29,20353.0,21384.748,21659.754,20752.859409563876,22424.985141305475,ZRH
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,0,1120,1040,2.7842724,-2.49911,49,103867.0,102618.09,99727.92,90034.97889210636,109505.2105142433,ZRH
早晨班機,TPE,晚間抵達,0,0,1,1,1,0,2,1,200,965,2.7842724,-2.49911,24,43066.0,37063.516,41126.473,31460.363825571654,50155.39230277998,ZRH
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,1,165,965,2.7842724,-2.49911,85,30736.0,27095.479,27856.768,23800.108754015357,32043.557224321612,ZRH
晚間班機,TPE,下午抵達,0,0,2,1,1,2,1,1,170,1055,2.7842724,-2.49911,72,56098.0,55651.9,48127.4,40781.74042830064,56951.14842512372,ZRH
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,950,1030,2.7842724,-2.49911,46,28685.0,48975.418,49978.08,40149.20322591598,60280.72233088612,ZRH
早晨班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,135,1105,2.7842724,-2.49911,26,29517.0,25783.525,27170.418,22362.446304034187,36372.63415916061,ZRH
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,430,980,2.7842724,-2.49911,78,33217.0,24512.479,26368.57,23556.888017347836,30327.518250367277,ZRH
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,730,990,2.7842724,-2.49911,87,41374.0,33016.684,32016.617,28008.156556187227,38130.64708780147,ZRH
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,485,945,2.7842724,-2.49911,50,27415.0,27107.395,27001.889,23889.548471971742,29641.618305441578,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,630,955,2.7842724,-2.49911,13,27275.0,26921.225,29052.04,25614.25681584816,35410.77534623741,ZRH
晚間班機,TPE,下午抵達,0,0,2,1,1,2,1,1,335,980,2.7842724,-2.49911,83,29288.0,29976.625,31794.035,27248.25090752633,36185.33219373474,ZRH
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,0,110,995,2.7842724,-2.49911,61,62583.0,33363.6,33983.977,28383.322660417274,40106.20911710957,ZRH
早晨班機,TPE,晚間抵達,0,0,1,1,1,0,2,1,200,965,2.7842724,-2.49911,23,43877.0,41031.586,45655.223,37076.79507252664,56511.97853213563,ZRH
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,755,965,2.7842724,-2.49911,15,20418.0,20623.1,20863.424,20089.84933515824,21409.992892996772,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,640,980,2.7842724,-2.49911,84,26867.0,23505.383,24618.117,21634.96365406653,28759.62704429667,ZRH
上午班機,TPE,上午抵達,1,1,1,1,1,0,1,0,880,955,2.7842724,-2.49911,17,24600.0,23218.943,24520.896,21840.582846094905,26853.461016910347,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,200,940,2.7842724,-2.49911,76,28892.0,27539.305,27790.959,25172.91188689631,30660.39481897756,ZRH
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,700,965,2.7842724,-2.49911,13,20954.0,20826.328,20995.023,20243.11998836272,21475.914159130665,ZRH
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,1010,1040,2.7842724,-2.49911,31,28570.0,31844.197,31698.361,25793.70294247003,36465.19946443865,ZRH
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,70,945,2.7842724,-2.49911,88,28286.0,26747.379,28028.066,25099.552380396166,31450.554831559202,ZRH
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,185,955,2.7842724,-2.49911,72,21100.0,23156.05,22655.76,21277.305787620553,24428.213863477813,ZRH
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,120,980,2.7842724,-2.49911,25,43611.0,38402.52,41675.05,34187.94470712927,48796.73708098628,ZRH
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,405,955,2.7842724,-2.49911,54,21047.0,20641.36,20641.596,19854.013802344587,21207.961605746492,ZRH
下午班機,TPE,早晨抵達,1,0,1,1,1,2,2,1,300,935,2.7842724,-2.49911,30,38250.0,41709.805,42130.02,36126.82904896918,50710.96414646087,ZRH
晚間班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,915,955,2.7842724,-2.49911,83,44908.0,34449.637,37943.09,31564.662592898658,43287.40753949191,ZRH
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,0,130,980,2.7842724,-2.49911,88,28184.0,24911.527,25681.482,22969.684968458965,29444.263055319512,ZRH
下午班機,TPE,晚間抵達,1,0,1,1,1,2,2,1,1010,1040,2.7842724,-2.49911,50,28079.0,31803.8,31928.098,27911.133447905257,37681.27593133317,ZRH
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,0,355,935,2.7842724,-2.49911,89,42771.0,35236.926,34336.605,29974.312523365996,39495.642687904765,ZRH
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,630,955,2.7842724,-2.49911,13,27554.0,26921.225,29052.04,25614.25681584816,35410.77534623741,ZRH
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,470,955,2.7842724,-2.49911,91,29165.0,27153.555,25728.479,23148.47636139497,28238.61300004391,ZRH
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,0,605,955,2.7842724,-2.49911,59,28434.0,27693.17,27520.008,23892.466685689047,31699.460447228823,ZRH
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,0,410,950,2.7842724,-2.49911,89,25402.0,24260.785,24283.633,21236.59121383332,26327.138592650288,ZRH
早晨班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,805,940,2.7842724,-2.49911,25,28348.0,26149.266,27795.227,24147.11490804805,33251.18309597983,ZRH
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,800,960,2.7842724,-2.49911,93,32539.0,27106.799,26577.365,23427.050091362158,31558.16168887446,ZRH
晚間班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,270,950,2.7842724,-2.49911,91,28885.0,26309.514,26113.578,23749.076581351525,28866.095147841243,ZRH
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,590,1050,2.7842724,-2.49911,76,31911.0,29723.658,29503.422,24638.501941571085,34841.72238016685,ZRH
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,265,945,2.7842724,-2.49911,36,28787.0,27033.53,28306.988,24675.029702587133,31473.48576419812,ZRH
上午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,175,950,2.7842724,-2.49911,13,24587.0,23603.055,25091.766,21738.93914775321,26780.924833513633,ZRH
晚間班機,TPE,上午抵達,1,1,1,1,1,0,1,0,170,950,2.7842724,-2.49911,61,36046.0,30173.646,29126.334,25514.330951898723,31681.27738820203,ZRH
