出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,預測區間下界,預測區間上界,抵達機場代號
下午班機,TSA,下午抵達,1,1,3,1,1,2,2,1,780,1040,-0.977473,0.5969613,62,62029.0,38702.91,38891.875,33137.63764728504,44148.3698867851,CDG
下午班機,TPE,早晨抵達,0,0,2,1,1,0,2,1,560,890,-0.977473,0.5969613,81,30540.0,29825.97,31058.512,27299.732772286265,38167.99057470357,CDG
早晨班機,TPE,早晨抵達,1,0,2,1,1,2,2,1,805,890,-0.977473,0.5969613,25,33179.0,40386.92,38932.586,33018.01451569366,48303.362286905955,CDG
下午班機,TPE,晚間抵達,0,0,2,1,1,0,2,1,1040,1035,-0.977473,0.5969613,75,41354.0,39826.76,38206.06,33903.318807854135,43636.67437787758,CDG
晚間班機,TPE,晚間抵達,1,1,2,1,1,0,2,1,790,1015,-0.977473,0.5969613,75,27914.0,28476.764,27042.607,25034.688425537788,29557.54229278316,CDG
上午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,1145,1040,-0.977473,0.5969613,21,39224.0,45457.582,43394.46,38127.43254205786,53720.86335451919,CDG
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,805,1005,-0.977473,0.5969613,75,75271.0,68147.28,65848.44,54987.755345916616,76065.31535998038,CDG
晚間班機,TPE,上午抵達,1,1,1,1,1,0,1,0,125,995,-0.977473,0.5969613,58,30713.0,26205.54,28908.264,25606.143526639025,32190.36385068339,CDG
晚間班機,TPE,下午抵達,1,1,5,1,2,0,1,1,135,1050,-0.977473,0.5969613,68,26587.0,31998.697,29977.14,27714.335524484002,33039.7343751567,CDG
上午班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,580,985,-0.977473,0.5969613,14,25843.0,25154.95,25584.432,23692.46068512499,28590.243938980795,CDG
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,280,990,-0.977473,0.5969613,70,29628.0,23165.682,23742.06,21461.2960256205,26157.312647437422,CDG
早晨班機,TPE,晚間抵達,1,0,2,1,1,2,2,1,0,1055,-0.977473,0.5969613,21,40785.0,53812.266,55033.69,41338.7853449673,70479.55172589186,CDG
上午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,1145,1040,-0.977473,0.5969613,17,39017.0,46047.066,44462.293,38148.22460750167,53094.315028198245,CDG
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,280,1000,-0.977473,0.5969613,71,30032.0,30112.186,28810.994,26598.250180356048,32771.217613829824,CDG
晚間班機,TPE,晚間抵達,1,1,2,1,1,0,2,1,790,1015,-0.977473,0.5969613,71,26027.0,28215.025,26777.139,24708.26462785673,29645.19742801487,CDG
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,280,990,-0.977473,0.5969613,68,20598.0,22851.67,23872.094,20830.82533846096,26495.939946595212,CDG
上午班機,TSA,凌晨抵達,1,0,2,1,1,0,2,1,510,1010,-0.977473,0.5969613,22,37558.0,81611.38,76264.92,53377.54374388104,97814.09021307263,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,215,985,-0.977473,0.5969613,55,24143.0,30781.115,25343.04,22971.94419275622,32666.64944145072,CDG
凌晨班機,TPE,晚間抵達,0,0,1,1,1,0,2,0,530,1125,-0.977473,0.5969613,24,33233.0,35529.9,33881.906,29666.162770178784,39211.63829385077,CDG
晚間班機,TPE,早晨抵達,1,1,2,1,1,0,2,1,230,870,-0.977473,0.5969613,70,25377.0,26239.426,25570.088,22342.388844823567,30648.722578088462,CDG
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,620,1005,-0.977473,0.5969613,80,76350.0,58889.477,55416.957,44021.31650997408,65362.809851514605,CDG
上午班機,TPE,上午抵達,1,1,1,1,1,0,1,0,440,1330,-0.977473,0.5969613,14,101820.0,97338.3,102818.62,86026.16019840055,111522.88279276482,CDG
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,555,1055,-0.977473,0.5969613,77,32827.0,33869.633,31244.848,28840.98375075359,36087.34977642671,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,365,1020,-0.977473,0.5969613,74,26350.0,30862.51,31171.422,28789.14128356514,36031.67154549823,CDG
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,0,405,1000,-0.977473,0.5969613,58,40016.0,27729.113,27366.607,23933.648441634825,30268.369539681426,CDG
下午班機,TPE,下午抵達,0,0,2,1,1,0,2,0,960,1025,-0.977473,0.5969613,64,31606.0,37623.758,38433.223,33641.38304419873,44429.90242712404,CDG
早晨班機,TPE,早晨抵達,0,0,2,1,1,2,2,0,785,1030,-0.977473,0.5969613,16,57925.0,72476.086,68114.47,48721.70248633939,89519.2217446069,CDG
凌晨班機,TPE,上午抵達,1,0,2,1,1,0,1,1,135,975,-0.977473,0.5969613,30,23782.0,30097.227,31667.27,27391.03521526574,39314.162572782014,CDG
凌晨班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,760,970,-0.977473,0.5969613,24,37346.0,33319.18,31669.896,28349.12822964615,35798.92780127285,CDG
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,805,985,-0.977473,0.5969613,69,39780.0,50003.395,41592.105,32567.297115716337,53708.993942462104,CDG
下午班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,285,975,-0.977473,0.5969613,67,32132.0,24698.969,25772.635,23437.935763168112,27843.131454800347,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,2,2,0,115,985,-0.977473,0.5969613,47,36637.0,42594.258,38869.105,34653.62799183594,49133.35584378673,CDG
下午班機,TSA,早晨抵達,1,0,2,1,1,0,2,1,600,870,-0.977473,0.5969613,88,28085.0,85812.695,75417.53,54373.25870737289,102825.99737335426,CDG
下午班機,TPE,早晨抵達,1,1,5,1,1,2,2,1,470,915,-0.977473,0.5969613,61,48038.0,45401.867,44984.14,39350.19473968784,53116.82860707445,CDG
早晨班機,TPE,早晨抵達,1,0,2,1,1,0,2,1,805,890,-0.977473,0.5969613,20,26524.0,28768.217,28322.732,25100.308824761643,31853.086143190965,CDG
下午班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,220,975,-0.977473,0.5969613,71,32842.0,26275.56,25485.46,23896.004564988263,28175.997010577914,CDG
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,555,1000,-0.977473,0.5969613,60,27412.0,28134.414,28539.488,25814.258681117328,33361.32243065313,CDG
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,895,1055,-0.977473,0.5969613,81,44071.0,53039.594,44402.715,38639.255993936036,53717.8329984994,CDG
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,2,1,800,1030,-0.977473,0.5969613,68,31867.0,34675.266,32257.12,27909.711359528625,41538.91880883902,CDG
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,200,1125,-0.977473,0.5969613,69,33172.0,34558.79,32769.984,28306.13586671074,39348.090400809146,CDG
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,0,895,1055,-0.977473,0.5969613,63,43429.0,52143.92,40961.523,37140.31822650355,50729.11912497329,CDG
上午班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,585,975,-0.977473,0.5969613,14,23407.0,25955.416,25806.947,23056.888642370213,29489.271552791255,CDG
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,590,990,-0.977473,0.5969613,68,29440.0,32849.434,30144.625,27091.106209768743,34027.31102845255,CDG
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,585,985,-0.977473,0.5969613,73,21791.0,26646.73,22339.541,20837.51456261216,26951.67169208439,CDG
凌晨班機,TPE,晚間抵達,0,0,2,1,1,0,2,0,425,1040,-0.977473,0.5969613,24,37702.0,41644.9,40005.836,31460.31656947311,45651.843911383476,CDG
下午班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,435,975,-0.977473,0.5969613,75,24549.0,25100.143,25205.885,22894.206994752098,28140.43599303028,CDG
早晨班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,755,970,-0.977473,0.5969613,18,23505.0,24245.588,24703.303,22729.273330983153,27645.18750945007,CDG
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,510,995,-0.977473,0.5969613,76,24523.0,23212.3,22382.234,19812.99190679744,24748.733391547412,CDG
晚間班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,150,970,-0.977473,0.5969613,71,31704.0,26779.77,25753.96,23450.72411243935,28253.471591118814,CDG
晚間班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,140,1000,-0.977473,0.5969613,75,27329.0,22180.043,22254.225,18910.84981066992,24622.450360335937,CDG
上午班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,650,970,-0.977473,0.5969613,12,23892.0,26238.125,26146.1,24075.48006814412,29966.36504917174,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,160,985,-0.977473,0.5969613,66,32037.0,32480.713,24555.719,22679.50646206582,30345.49231672593,CDG
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,1,1360,1050,-0.977473,0.5969613,19,155568.0,112660.82,117696.92,72203.34662195634,154662.5021332302,CDG
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,580,995,-0.977473,0.5969613,66,24247.0,28934.908,26610.871,22900.689504667942,29914.96821230114,CDG
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,115,1125,-0.977473,0.5969613,67,21030.0,29295.715,30299.75,25894.99333639608,34997.12506277163,CDG
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,745,980,-0.977473,0.5969613,24,21816.0,26508.764,22707.2,21257.815078312186,27977.695181651878,CDG
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,935,1125,-0.977473,0.5969613,78,36975.0,26153.232,25906.992,23000.383398984097,30847.760037469085,CDG
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,555,1055,-0.977473,0.5969613,75,28948.0,31128.049,29536.756,26630.62867818051,31979.41860866207,CDG
下午班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,285,975,-0.977473,0.5969613,71,28109.0,24938.27,25786.846,23711.568088308708,28787.688189297653,CDG
早晨班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,805,970,-0.977473,0.5969613,16,29755.0,28864.652,28490.89,25946.746159505743,32872.87473641818,CDG
上午班機,TPE,早晨抵達,1,1,3,1,1,2,2,0,745,980,-0.977473,0.5969613,10,40615.0,36341.598,37688.258,33346.31703088037,45233.55784059087,CDG
下午班機,TSA,晚間抵達,1,1,2,1,1,2,2,1,1055,855,-0.977473,0.5969613,61,53565.0,63640.246,51825.09,42272.06367990032,84923.25401338075,CDG
下午班機,TPE,早晨抵達,1,0,2,1,1,0,2,1,340,890,-0.977473,0.5969613,76,27657.0,29344.396,29371.191,26241.791674312164,34234.429607459664,CDG
晚間班機,TPE,早晨抵達,1,1,1,1,1,0,2,0,140,1000,-0.977473,0.5969613,60,23286.0,22579.809,23862.078,20867.64664251215,26427.67795214139,CDG
早晨班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,800,1015,-0.977473,0.5969613,20,108372.0,55386.523,43746.203,28140.211898587022,70378.20152976736,CDG
下午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,780,1040,-0.977473,0.5969613,64,40277.0,39023.918,39651.707,32730.874770284772,44843.55821652612,CDG
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,0,345,1005,-0.977473,0.5969613,79,68032.0,64098.97,59519.254,45447.23247123826,70770.81690164006,CDG
下午班機,TPE,早晨抵達,0,0,2,1,1,0,2,1,570,880,-0.977473,0.5969613,78,31278.0,29811.666,29955.02,26483.802651233535,36146.450002641184,CDG
凌晨班機,TPE,下午抵達,1,0,2,1,1,2,1,1,500,970,-0.977473,0.5969613,18,47962.0,39880.39,39146.293,34385.71681238765,45762.89057425736,CDG
晚間班機,TPE,下午抵達,0,0,1,1,1,0,1,1,430,990,-0.977473,0.5969613,68,29271.0,33267.074,31045.244,28878.44077609662,34496.36669017984,CDG
晚間班機,TPE,早晨抵達,1,1,2,1,1,0,2,0,230,870,-0.977473,0.5969613,68,21851.0,30100.068,30059.762,26029.143166910304,35331.77711782432,CDG
晚間班機,TPE,早晨抵達,1,1,2,1,1,0,2,1,230,870,-0.977473,0.5969613,68,38763.0,27055.506,27577.783,22766.55030495759,32101.671700798463,CDG
下午班機,TSA,晚間抵達,1,0,2,1,1,0,2,0,1340,855,-0.977473,0.5969613,60,28216.0,102035.59,84404.0,63434.949827051925,119272.52358923033,CDG
凌晨班機,TPE,上午抵達,1,0,2,1,1,0,1,0,135,975,-0.977473,0.5969613,25,42996.0,33726.29,34551.176,30187.50115492196,40109.69281567499,CDG
下午班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,220,1000,-0.977473,0.5969613,67,45595.0,33566.105,33299.008,30210.17531161469,37119.51261128489,CDG
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,835,985,-0.977473,0.5969613,68,32291.0,39892.336,35469.195,31794.656016075565,40754.63098302832,CDG
晚間班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,120,975,-0.977473,0.5969613,68,28512.0,27570.893,26528.213,23892.381236146186,29074.29390604243,CDG
下午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,780,1040,-0.977473,0.5969613,54,38945.0,39683.977,38392.266,31749.92135433479,43807.326402442915,CDG
下午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,780,1040,-0.977473,0.5969613,65,38676.0,40299.74,39813.242,32900.11041102023,45823.09536620034,CDG
早晨班機,TPE,凌晨抵達,1,0,2,1,1,2,2,1,755,970,-0.977473,0.5969613,19,29552.0,28598.695,30336.703,26425.459432231746,36356.18247585258,CDG
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,705,1005,-0.977473,0.5969613,68,30620.0,36155.195,36722.715,32489.863128934336,44265.54192230955,CDG
下午班機,TPE,早晨抵達,1,0,2,1,1,2,2,1,340,890,-0.977473,0.5969613,62,33601.0,44738.348,39532.125,35928.51955912865,44430.41302001439,CDG
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,585,985,-0.977473,0.5969613,88,21391.0,26574.73,22118.846,20014.155544659603,26678.63265018759,CDG
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,805,1050,-0.977473,0.5969613,78,155746.0,76810.69,85961.11,58722.67853375546,135369.7230382484,CDG
下午班機,TSA,早晨抵達,0,0,2,1,1,0,2,1,465,875,-0.977473,0.5969613,78,36568.0,97008.57,81560.11,57325.3001427537,102202.33723835264,CDG
早晨班機,TPE,凌晨抵達,0,0,2,1,1,0,2,0,730,980,-0.977473,0.5969613,23,24036.0,23172.266,25069.232,22750.76675276161,28712.483612166798,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,205,1045,-0.977473,0.5969613,74,31047.0,30416.518,30866.277,27552.155019949874,35007.65202361556,CDG
下午班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,370,970,-0.977473,0.5969613,69,24440.0,26867.412,26414.277,24515.038620895153,28184.78877967815,CDG
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,1,1360,1050,-0.977473,0.5969613,17,157373.0,111691.48,114213.984,70071.99221342559,153220.2169603951,CDG
下午班機,TPE,晚間抵達,1,1,2,1,1,0,2,1,1215,1010,-0.977473,0.5969613,54,38287.0,36553.18,31208.754,26765.158402782417,37943.030403647914,CDG
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,435,1000,-0.977473,0.5969613,85,22903.0,21734.434,23219.607,20683.073135752486,25621.182652919066,CDG
晚間班機,TPE,下午抵達,1,1,1,1,1,2,1,0,505,1000,-0.977473,0.5969613,47,43998.0,43578.766,40148.63,36768.880180963555,44504.132323515994,CDG
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,115,1125,-0.977473,0.5969613,85,21229.0,28291.74,30072.092,25870.95273320999,34703.10492380927,CDG
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,1,975,1060,-0.977473,0.5969613,80,161243.0,85252.55,95376.42,56160.92499829414,142723.55944300545,CDG
早晨班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,755,970,-0.977473,0.5969613,23,23489.0,22703.062,24041.99,22155.702563912524,26828.49159852587,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,365,1050,-0.977473,0.5969613,66,59614.0,38274.254,38162.066,32889.38595097531,46204.27539155499,CDG
晚間班機,TPE,晚間抵達,1,1,2,1,1,0,2,0,970,855,-0.977473,0.5969613,58,23407.0,26513.34,25674.186,21824.38226518996,29535.998782089217,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,0,270,1025,-0.977473,0.5969613,58,44120.0,33210.617,34265.293,30736.48786532828,37124.08403131279,CDG
下午班機,TSA,凌晨抵達,0,0,2,1,1,0,2,0,335,995,-0.977473,0.5969613,68,48147.0,100842.12,92373.05,65486.67451076719,117350.47126312474,CDG
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,805,1050,-0.977473,0.5969613,73,156590.0,77050.68,90523.59,59874.25232888438,135771.2425376639,CDG
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,530,985,-0.977473,0.5969613,78,23574.0,26986.93,22485.746,21071.423970341206,27819.106925040385,CDG
下午班機,TPE,下午抵達,0,0,2,1,1,2,2,1,960,1025,-0.977473,0.5969613,71,39220.0,45390.438,42044.324,36968.362060428335,51054.92380014753,CDG
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,280,990,-0.977473,0.5969613,71,21000.0,22940.457,23975.406,20828.9584417705,26747.548569089733,CDG
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,805,975,-0.977473,0.5969613,74,41986.0,44742.355,38741.168,33199.87900826946,47245.225315169395,CDG
下午班機,TPE,晚間抵達,1,1,2,1,1,0,2,1,1175,870,-0.977473,0.5969613,71,21508.0,28615.39,24227.258,20812.43086904892,28651.890178078702,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,455,1040,-0.977473,0.5969613,75,30252.0,31142.48,31260.467,28493.773747933898,34312.640780039044,CDG
晚間班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,140,1000,-0.977473,0.5969613,75,21542.0,22180.043,22254.225,18910.84981066992,24622.450360335937,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,425,1050,-0.977473,0.5969613,69,35211.0,32062.42,33205.707,29618.156216251016,37505.304881627046,CDG
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,0,555,1055,-0.977473,0.5969613,58,28135.0,29843.07,29589.31,26428.033966002487,31636.438993514766,CDG
下午班機,TPE,凌晨抵達,0,0,2,1,1,2,2,1,435,975,-0.977473,0.5969613,78,24140.0,26847.152,26249.037,23885.45001749291,30891.602199437024,CDG
晚間班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,120,975,-0.977473,0.5969613,75,24575.0,26786.18,26550.436,23742.00635449954,29865.008139134265,CDG
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,560,1000,-0.977473,0.5969613,71,30127.0,28242.271,27671.336,24622.901820385432,31851.80571836166,CDG
凌晨班機,TPE,下午抵達,1,0,2,1,1,0,1,0,500,970,-0.977473,0.5969613,24,39739.0,35429.844,35345.504,31765.738285639643,39358.68172435631,CDG
下午班機,TPE,下午抵達,1,1,1,1,1,2,2,1,1055,1005,-0.977473,0.5969613,71,33786.0,31374.172,30612.459,26757.378510409464,35512.579773077116,CDG
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,585,985,-0.977473,0.5969613,67,21869.0,28685.97,24135.77,22260.017674633415,29009.915561726222,CDG
早晨班機,TPE,早晨抵達,1,0,2,1,1,0,2,0,820,890,-0.977473,0.5969613,20,19762.0,24131.79,23698.693,20254.43712338135,29814.720618800053,CDG
下午班機,TSA,下午抵達,1,1,3,1,1,0,2,0,780,1040,-0.977473,0.5969613,72,39180.0,38735.22,38523.83,31807.322814384595,46448.81661256209,CDG
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,0,880,995,-0.977473,0.5969613,78,24059.0,22715.408,23124.139,20166.691986215945,26343.614273924166,CDG
晚間班機,TPE,下午抵達,0,0,2,1,1,0,2,1,580,1030,-0.977473,0.5969613,68,35391.0,33387.984,33843.22,30658.82461830397,37920.2525725748,CDG
下午班機,TPE,早晨抵達,1,1,5,1,1,0,2,1,480,905,-0.977473,0.5969613,69,33893.0,32655.924,32352.69,29869.494461128023,37398.588757899706,CDG
晚間班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,140,1000,-0.977473,0.5969613,68,17003.0,23698.242,23400.926,20332.39503270106,25692.84794461247,CDG
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,1,1360,1050,-0.977473,0.5969613,18,162919.0,110963.89,113433.18,69102.360148428,152430.83982399668,CDG
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,620,1005,-0.977473,0.5969613,66,64066.0,63778.594,57440.8,49254.982432026714,65926.98052810243,CDG
凌晨班機,TPE,下午抵達,1,0,2,1,1,0,1,1,500,970,-0.977473,0.5969613,26,30897.0,33409.04,32254.69,29227.21379508257,36551.63098422329,CDG
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,0,705,990,-0.977473,0.5969613,55,33922.0,34151.14,34573.625,29966.061397704954,42118.7964759633,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,0,325,1005,-0.977473,0.5969613,68,26637.0,27907.717,32164.285,28941.960133812354,37449.24345920726,CDG
下午班機,TPE,早晨抵達,1,0,2,1,1,0,2,0,345,885,-0.977473,0.5969613,69,28759.0,31441.688,32353.646,29518.48165286962,37235.075980985835,CDG
早晨班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,825,990,-0.977473,0.5969613,10,24079.0,27842.822,25505.79,23001.36669351765,30751.214856907423,CDG
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,975,990,-0.977473,0.5969613,21,19716.0,21170.82,21983.535,19397.302675259816,24779.55649580036,CDG
凌晨班機,TPE,晚間抵達,1,0,2,1,1,2,1,1,660,970,-0.977473,0.5969613,18,34755.0,45020.62,41436.746,33088.20091088516,48352.67527989406,CDG
下午班機,TPE,晚間抵達,1,0,2,1,1,0,2,1,1010,1015,-0.977473,0.5969613,69,32083.0,40657.25,37471.996,32909.089364104606,42928.866047602314,CDG
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,705,1005,-0.977473,0.5969613,66,29710.0,40286.67,37613.785,32245.283194393312,44121.36940603936,CDG
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,585,985,-0.977473,0.5969613,74,22098.0,26824.398,22598.94,21230.275516299796,28400.15601890724,CDG
晚間班機,TPE,早晨抵達,1,0,1,0,1,0,1,1,0,915,-0.977473,0.5969613,68,25011.0,29933.572,27453.344,23568.637583545213,31837.470146127373,CDG
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,810,1005,-0.977473,0.5969613,64,30702.0,24912.525,26058.322,23424.508185201943,29688.308034095866,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,115,985,-0.977473,0.5969613,69,21935.0,29944.537,22628.875,21212.093764661724,27894.556678863308,CDG
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,1055,1005,-0.977473,0.5969613,78,29889.0,23781.062,24569.19,21615.523618034174,27207.949054865225,CDG
晚間班機,TPE,上午抵達,1,0,2,1,1,0,1,1,160,1025,-0.977473,0.5969613,64,23474.0,30340.262,30271.705,27458.75470742856,36830.72015694928,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,2,2,0,150,985,-0.977473,0.5969613,70,28146.0,32955.81,30755.791,27855.00107075994,35307.22971655896,CDG
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,425,1050,-0.977473,0.5969613,75,26152.0,34296.81,34253.04,30302.734410239216,39913.55112764756,CDG
晚間班機,TPE,上午抵達,0,0,2,1,1,2,1,0,100,1000,-0.977473,0.5969613,70,38813.0,34446.582,38204.562,32144.42483060402,44142.231532833495,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,150,985,-0.977473,0.5969613,68,21520.0,30469.91,23205.262,21439.181474996294,28330.809966461136,CDG
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,560,1000,-0.977473,0.5969613,80,27424.0,26380.291,28896.3,25721.499996920615,33981.67368605948,CDG
上午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,1145,1040,-0.977473,0.5969613,21,38917.0,45457.582,43394.46,38127.43254205786,53720.86335451919,CDG
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,115,1125,-0.977473,0.5969613,67,34238.0,29295.715,30299.75,25894.99333639608,34997.12506277163,CDG
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,380,985,-0.977473,0.5969613,74,23044.0,27554.988,23158.898,21586.680159564203,28595.049423156,CDG
下午班機,TPE,下午抵達,0,0,2,1,1,0,2,0,960,1025,-0.977473,0.5969613,68,42279.0,44857.074,43675.418,36955.94848715626,49020.5584902721,CDG
下午班機,TSA,晚間抵達,1,0,2,1,1,0,2,1,1340,855,-0.977473,0.5969613,81,31920.0,122673.75,83981.66,60656.213050048565,115269.00940770084,CDG
晚間班機,TPE,早晨抵達,1,1,5,1,2,0,1,1,1305,1055,-0.977473,0.5969613,75,29667.0,29756.645,29099.623,26890.084523440448,31520.85199304798,CDG
下午班機,TPE,晚間抵達,1,1,2,1,1,0,2,1,1175,870,-0.977473,0.5969613,76,21990.0,23200.725,20653.963,18302.282447340986,24323.27028369653,CDG
下午班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,305,1005,-0.977473,0.5969613,78,26783.0,26827.777,27289.201,25108.89941873958,29870.824820734742,CDG
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,280,990,-0.977473,0.5969613,69,22481.0,22265.053,23163.824,20579.296166923054,25496.151319557528,CDG
上午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,1065,1055,-0.977473,0.5969613,17,43628.0,49593.348,39719.945,36336.68679272221,47337.48492339123,CDG
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,0,1040,-0.977473,0.5969613,71,23229.0,28119.445,23083.727,21301.401632431403,28584.688881443,CDG
上午班機,TPE,上午抵達,1,1,1,1,1,0,1,1,500,1330,-0.977473,0.5969613,25,101853.0,96187.2,98769.766,86470.63013933407,111641.05798140778,CDG
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,880,995,-0.977473,0.5969613,75,20216.0,25555.484,23919.36,21029.56546343647,27537.312663035453,CDG
凌晨班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,660,970,-0.977473,0.5969613,26,37584.0,33514.86,31470.277,26976.742243364537,35883.20263789554,CDG
上午班機,TPE,上午抵達,1,1,1,1,1,0,1,1,820,995,-0.977473,0.5969613,26,19714.0,19602.266,20958.492,18665.455364836413,22321.66121192197,CDG
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,815,1000,-0.977473,0.5969613,66,28591.0,34279.445,33989.36,29574.782914238018,39120.82251643415,CDG
下午班機,TSA,早晨抵達,1,1,2,1,1,2,2,1,330,855,-0.977473,0.5969613,78,38865.0,47074.28,40469.586,29428.566344633648,72145.45561752997,CDG
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,320,1125,-0.977473,0.5969613,73,21051.0,23111.086,24301.727,21735.675528305277,28426.101506928084,CDG
